time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2023-07-04 09:00:00,6.84,5.41,35.0,295,943.4
2023-07-04 10:00:00,7.52,5.91,33.9,293,942.7
2023-07-04 11:00:00,6.67,5.0,33.8,289,941.7
2023-07-04 12:00:00,6.3,4.77,34.1,280,942.2
2023-07-04 13:00:00,6.32,4.49,34.2,281,942.6
2023-07-04 14:00:00,5.7,3.2,29.8,271,942.0
2023-07-04 15:00:00,6.51,3.45,29.0,259,942.4
2023-07-04 16:00:00,7.2,3.79,29.2,260,942.9
2023-07-04 17:00:00,7.71,4.0,26.5,268,942.6
2023-07-04 18:00:00,7.23,3.71,26.4,276,943.1
2023-07-04 19:00:00,6.71,3.3,26.2,273,943.1
2023-07-04 20:00:00,6.84,3.28,24.6,264,942.9
2023-07-04 21:00:00,6.77,3.16,24.3,257,942.5
2023-07-04 22:00:00,4.21,2.08,23.1,252,942.9
2023-07-04 23:00:00,2.36,1.58,22.9,234,942.7
2023-07-05 00:00:00,2.14,1.24,22.7,191,942.7
2023-07-05 01:00:00,1.63,0.67,23.0,191,942.9
2023-07-05 02:00:00,1.65,1.3,27.1,284,944.1
2023-07-05 03:00:00,5.02,3.8,27.7,305,944.6
2023-07-05 04:00:00,5.03,4.02,28.1,291,944.3
2023-07-05 05:00:00,5.32,4.32,30.0,275,944.1
2023-07-05 06:00:00,5.77,4.65,30.0,279,944.0
2023-07-05 07:00:00,6.1,4.88,30.4,280,943.5
2023-07-05 08:00:00,5.94,4.83,31.5,277,943.0
2023-07-05 09:00:00,6.12,4.92,31.9,275,942.5
2023-07-05 10:00:00,4.5,3.61,31.3,267,941.9
2023-07-05 11:00:00,7.87,6.04,30.2,296,942.0
2023-07-05 12:00:00,7.55,5.58,28.5,302,942.9
2023-07-05 13:00:00,6.21,4.56,27.9,285,943.5
2023-07-05 14:00:00,5.21,3.61,24.9,273,943.5
2023-07-05 15:00:00,4.44,2.52,24.7,262,943.7
2023-07-05 16:00:00,3.81,2.0,24.8,265,943.9
2023-07-05 17:00:00,3.42,1.9,22.9,277,943.2
2023-07-05 18:00:00,3.01,1.81,22.5,276,943.2
2023-07-05 19:00:00,3.01,1.68,22.2,266,943.0
2023-07-05 20:00:00,3.0,1.71,20.6,268,942.6
2023-07-05 21:00:00,2.67,1.64,20.3,257,942.5
2023-07-05 22:00:00,1.75,1.12,18.9,239,942.4
2023-07-05 23:00:00,0.32,0.91,18.6,198,942.4
2023-07-06 00:00:00,0.85,0.8,19.1,159,942.6
2023-07-06 01:00:00,1.39,1.17,19.8,150,942.9
2023-07-06 02:00:00,1.42,1.2,24.7,141,944.1
2023-07-06 03:00:00,0.64,0.42,25.4,141,944.2
2023-07-06 04:00:00,2.58,2.14,25.9,306,944.6
2023-07-06 05:00:00,4.39,3.49,29.4,300,945.8
2023-07-06 06:00:00,4.71,3.76,29.7,287,945.7
2023-07-06 07:00:00,3.1,2.57,30.2,285,945.0
2023-07-06 08:00:00,3.14,2.66,31.7,292,944.7
2023-07-06 09:00:00,3.2,2.67,30.3,284,944.1
2023-07-06 10:00:00,4.71,3.81,30.5,274,943.7
2023-07-06 11:00:00,6.0,4.7,30.5,270,942.8
2023-07-06 12:00:00,5.81,4.41,29.8,273,943.6
2023-07-06 13:00:00,5.6,4.27,29.6,286,944.0
2023-07-06 14:00:00,5.69,3.81,26.5,294,944.1
2023-07-06 15:00:00,5.3,2.91,26.1,271,944.8
2023-07-06 16:00:00,5.31,2.68,25.9,250,945.4
2023-07-06 17:00:00,4.48,2.08,23.3,241,944.8
2023-07-06 18:00:00,4.12,1.88,23.0,256,944.4
2023-07-06 19:00:00,3.1,2.01,22.2,270,944.1
2023-07-06 20:00:00,2.71,1.84,19.9,274,943.6
2023-07-06 21:00:00,3.01,1.66,20.1,264,943.7
2023-07-06 22:00:00,2.11,1.2,18.8,275,943.6
2023-07-06 23:00:00,1.82,1.22,19.2,261,943.6
2023-07-07 00:00:00,2.42,0.95,19.7,232,944.3
2023-07-07 01:00:00,1.92,1.0,20.3,208,944.9
2023-07-07 02:00:00,1.51,1.17,24.9,172,946.1
2023-07-07 03:00:00,1.8,1.4,25.6,183,946.2
2023-07-07 04:00:00,1.75,1.43,25.9,193,946.0
2023-07-07 05:00:00,1.14,1.0,30.0,255,946.9
2023-07-07 06:00:00,2.19,1.91,30.4,313,946.5
2023-07-07 07:00:00,2.44,2.08,30.6,305,945.6
2023-07-07 08:00:00,3.49,2.95,31.2,294,945.4
2023-07-07 09:00:00,3.98,3.26,29.6,288,944.6
2023-07-07 10:00:00,6.05,4.94,30.3,301,944.3
2023-07-07 11:00:00,7.4,5.7,28.2,308,944.9
2023-07-07 12:00:00,7.56,5.76,27.5,288,945.6
2023-07-07 13:00:00,9.13,6.63,28.0,274,947.3
2023-07-07 14:00:00,7.9,5.6,24.8,271,947.6
2023-07-07 15:00:00,7.05,4.65,24.6,252,948.2
2023-07-07 16:00:00,6.5,3.76,24.3,247,948.4
2023-07-07 17:00:00,5.96,3.4,22.2,247,947.6
2023-07-07 18:00:00,5.61,2.91,22.1,248,947.4
2023-07-07 19:00:00,5.26,2.46,22.0,249,947.3
2023-07-07 20:00:00,5.24,2.44,20.7,257,947.1
2023-07-07 21:00:00,5.67,2.66,20.5,261,946.9
2023-07-07 22:00:00,4.97,2.06,19.3,255,946.6
2023-07-07 23:00:00,5.26,2.33,19.6,249,946.8
2023-07-08 00:00:00,6.32,3.09,19.7,247,947.2
2023-07-08 01:00:00,5.5,3.2,19.4,251,948.1
2023-07-08 02:00:00,4.34,3.32,24.5,255,948.8
2023-07-08 03:00:00,3.51,2.81,25.7,265,948.9
2023-07-08 04:00:00,2.91,2.41,26.2,274,948.4
2023-07-08 05:00:00,2.6,2.15,29.3,293,949.0
2023-07-08 06:00:00,2.68,2.24,29.9,297,948.5
2023-07-08 07:00:00,3.14,2.69,29.8,292,947.8
2023-07-08 08:00:00,4.18,3.55,29.8,291,947.5
2023-07-08 09:00:00,5.48,4.4,28.9,291,947.1
2023-07-08 10:00:00,6.49,5.24,26.4,304,946.7
2023-07-08 11:00:00,5.56,4.39,25.8,300,947.4
2023-07-08 12:00:00,5.43,4.32,26.3,283,947.5
2023-07-08 13:00:00,6.48,4.85,26.6,279,947.7
2023-07-08 14:00:00,6.5,4.4,24.3,272,947.3
2023-07-08 15:00:00,6.59,3.96,24.1,260,947.9
2023-07-08 16:00:00,7.09,4.22,24.4,248,948.5
2023-07-08 17:00:00,7.42,4.25,22.4,244,948.1
2023-07-08 18:00:00,7.22,4.03,22.2,248,947.7
2023-07-08 19:00:00,7.15,3.96,22.4,252,947.8
2023-07-08 20:00:00,7.09,3.83,21.2,254,947.5
2023-07-08 21:00:00,6.83,3.64,21.5,252,947.2
2023-07-08 22:00:00,6.93,3.5,20.2,275,946.5
2023-07-08 23:00:00,5.99,3.01,20.2,255,946.5
2023-07-09 00:00:00,5.65,2.72,20.0,257,946.5
2023-07-09 01:00:00,5.07,2.94,19.7,255,946.9
2023-07-09 02:00:00,4.75,3.54,24.0,262,947.6
2023-07-09 03:00:00,4.9,3.9,24.8,271,947.4
2023-07-09 04:00:00,5.12,4.11,25.5,274,947.3
2023-07-09 05:00:00,5.08,4.16,27.8,280,947.5
2023-07-09 06:00:00,5.34,4.32,28.3,283,947.0
2023-07-09 07:00:00,5.98,4.81,28.6,288,946.7
2023-07-09 08:00:00,6.64,5.38,29.1,288,946.5
2023-07-09 09:00:00,6.33,5.07,28.1,286,946.0
2023-07-09 10:00:00,6.28,5.04,27.3,284,946.0
2023-07-09 11:00:00,6.84,5.24,25.9,295,946.7
2023-07-09 12:00:00,6.2,4.8,26.6,272,946.9
2023-07-09 13:00:00,7.62,5.52,27.1,266,947.2
2023-07-09 14:00:00,7.92,5.3,25.1,260,947.0
2023-07-09 15:00:00,7.75,4.69,24.9,259,947.3
2023-07-09 16:00:00,6.9,3.91,24.4,268,947.7
2023-07-09 17:00:00,6.7,3.51,22.1,269,947.2
2023-07-09 18:00:00,6.62,3.42,22.2,266,947.3
2023-07-09 19:00:00,6.59,3.26,22.1,260,947.4
2023-07-09 20:00:00,6.36,3.03,19.5,262,946.7
2023-07-09 21:00:00,5.63,2.52,19.6,264,946.9
2023-07-09 22:00:00,4.18,1.71,18.2,287,946.1
2023-07-09 23:00:00,3.79,1.66,18.1,252,946.6
2023-07-10 00:00:00,3.4,1.21,18.3,246,947.1
2023-07-10 01:00:00,1.81,0.91,18.5,264,947.6
2023-07-10 02:00:00,1.25,1.03,24.5,299,948.9
2023-07-10 03:00:00,1.3,1.06,24.4,302,948.6
2023-07-10 04:00:00,1.28,1.14,24.6,321,948.3
2023-07-10 05:00:00,1.58,1.3,28.5,325,948.6
2023-07-10 06:00:00,2.0,1.64,29.0,307,948.3
2023-07-10 07:00:00,2.55,2.1,29.4,296,947.8
2023-07-10 08:00:00,3.27,2.69,31.2,293,947.6
2023-07-10 09:00:00,3.67,3.04,31.6,287,947.4
2023-07-10 10:00:00,2.66,2.21,30.6,290,946.4
2023-07-10 11:00:00,4.2,3.35,31.1,245,946.5
2023-07-10 12:00:00,5.37,4.07,31.4,243,946.9
2023-07-10 13:00:00,6.14,4.44,31.7,240,947.7
2023-07-10 14:00:00,5.8,3.55,28.9,238,947.2
2023-07-10 15:00:00,6.19,3.11,28.5,239,947.5
2023-07-10 16:00:00,6.41,3.0,28.4,247,948.0
2023-07-10 17:00:00,5.87,2.6,24.5,256,947.1
2023-07-10 18:00:00,5.14,2.04,24.1,263,947.4
2023-07-10 19:00:00,4.61,1.8,23.6,257,947.3
2023-07-10 20:00:00,4.49,1.7,21.7,249,947.2
2023-07-10 21:00:00,4.12,1.66,21.4,247,947.1
2023-07-10 22:00:00,3.71,2.02,19.2,256,946.0
2023-07-10 23:00:00,3.54,2.02,18.5,254,946.9
2023-07-11 00:00:00,3.9,1.42,18.5,247,946.8
2023-07-11 01:00:00,3.85,1.86,20.3,245,947.7
2023-07-11 02:00:00,3.13,2.31,27.4,263,949.4
2023-07-11 03:00:00,4.2,3.3,27.4,270,949.2
2023-07-11 04:00:00,4.8,3.8,27.7,268,949.0
2023-07-11 05:00:00,5.1,4.1,31.7,272,949.4
2023-07-11 06:00:00,5.35,4.33,32.2,278,949.2
2023-07-11 07:00:00,5.67,4.64,32.5,279,948.7
2023-07-11 08:00:00,6.07,4.85,34.7,279,948.6
2023-07-11 09:00:00,6.48,5.16,34.9,279,948.5
2023-07-11 10:00:00,7.08,5.53,35.2,283,948.1
2023-07-11 11:00:00,7.22,5.69,35.1,280,947.8
2023-07-11 12:00:00,7.4,5.66,35.0,279,948.1
2023-07-11 13:00:00,7.33,5.41,34.9,275,948.6
2023-07-11 14:00:00,7.1,4.5,31.4,271,948.0
2023-07-11 15:00:00,6.91,3.73,31.1,268,948.6
2023-07-11 16:00:00,6.44,3.16,30.6,264,948.9
2023-07-11 17:00:00,5.87,2.69,26.0,261,948.4
2023-07-11 18:00:00,5.43,2.34,25.5,257,948.3
2023-07-11 19:00:00,4.9,1.92,25.1,250,948.2
2023-07-11 20:00:00,4.2,1.56,22.3,245,948.1
2023-07-11 21:00:00,3.58,1.56,21.7,243,947.8
2023-07-11 22:00:00,2.73,1.53,20.5,246,947.4
2023-07-11 23:00:00,1.14,1.0,20.0,255,948.2
2023-07-12 00:00:00,0.57,0.85,20.1,135,948.3
2023-07-12 01:00:00,1.49,1.3,21.4,110,949.1
2023-07-12 02:00:00,2.21,1.55,28.3,95,950.3
2023-07-12 03:00:00,3.22,2.63,28.9,83,950.3
2023-07-12 04:00:00,3.28,2.69,29.0,78,949.8
2023-07-12 05:00:00,2.69,2.28,33.2,68,950.1
2023-07-12 06:00:00,1.94,1.72,33.7,55,949.6
2023-07-12 07:00:00,1.75,1.48,34.1,31,949.1
2023-07-12 08:00:00,1.7,1.5,36.9,360,948.9
2023-07-12 09:00:00,2.01,1.7,37.2,333,948.5
2023-07-12 10:00:00,1.97,1.66,37.3,336,947.9
2023-07-12 11:00:00,1.8,1.53,37.5,326,948.0
2023-07-12 12:00:00,1.42,1.28,37.5,321,947.7
2023-07-12 13:00:00,1.2,0.99,37.8,312,947.8
2023-07-12 14:00:00,0.92,0.94,32.2,319,946.5
2023-07-12 15:00:00,0.8,0.91,32.2,360,946.7
2023-07-12 16:00:00,1.58,1.39,33.6,55,947.4
2023-07-12 17:00:00,2.6,1.96,31.2,67,946.8
2023-07-12 18:00:00,3.42,2.41,29.9,75,946.8
2023-07-12 19:00:00,3.98,2.7,27.8,78,946.2
2023-07-12 20:00:00,4.39,2.83,24.7,78,945.6
2023-07-12 21:00:00,4.47,2.6,24.7,80,945.6
2023-07-12 22:00:00,4.74,2.6,22.5,83,944.8
2023-07-12 23:00:00,4.82,2.11,22.3,95,945.6
2023-07-13 00:00:00,4.71,1.84,22.4,94,945.8
2023-07-13 01:00:00,5.63,2.72,23.2,84,946.0
2023-07-13 02:00:00,5.63,3.82,31.4,84,947.8
2023-07-13 03:00:00,6.64,5.04,31.0,84,947.5
2023-07-13 04:00:00,6.55,5.15,31.1,83,947.0
2023-07-13 05:00:00,5.89,4.77,36.6,80,947.3
2023-07-13 06:00:00,5.02,4.1,37.2,77,946.7
2023-07-13 07:00:00,3.38,2.88,37.6,71,946.1
2023-07-13 08:00:00,1.56,1.41,40.3,45,946.0
2023-07-13 09:00:00,1.64,1.44,40.7,322,945.4
2023-07-13 10:00:00,2.78,2.33,40.7,300,945.0
2023-07-13 11:00:00,3.89,3.18,40.8,299,944.0
2023-07-13 12:00:00,5.26,4.14,40.8,279,944.2
2023-07-13 13:00:00,6.0,4.4,41.2,269,944.1
2023-07-13 14:00:00,6.07,3.44,34.9,261,943.2
2023-07-13 15:00:00,6.3,2.89,34.4,260,943.6
2023-07-13 16:00:00,5.51,2.31,34.3,258,943.7
2023-07-13 17:00:00,4.74,1.92,29.7,252,943.2
2023-07-13 18:00:00,3.96,1.78,29.1,249,943.0
2023-07-13 19:00:00,3.23,1.7,28.7,254,943.1
2023-07-13 20:00:00,2.47,1.44,25.9,256,942.5
2023-07-13 21:00:00,1.55,1.24,25.8,255,942.7
2023-07-13 22:00:00,1.3,0.78,24.6,67,942.3
2023-07-13 23:00:00,2.77,1.7,24.2,103,942.4
2023-07-14 00:00:00,2.6,1.06,24.5,106,943.6
2023-07-14 01:00:00,3.16,1.3,27.2,72,944.1
2023-07-14 02:00:00,4.09,2.4,33.4,68,945.8
2023-07-14 03:00:00,4.4,3.48,34.0,73,945.9
2023-07-14 04:00:00,3.16,2.66,34.3,72,945.8
2023-07-14 05:00:00,0.92,0.86,38.9,49,946.3
2023-07-14 06:00:00,1.39,1.12,39.4,291,945.9
2023-07-14 07:00:00,3.1,2.5,40.2,285,945.1
2023-07-14 08:00:00,4.84,3.89,41.8,288,944.9
2023-07-14 09:00:00,6.12,4.88,41.9,281,944.5
2023-07-14 10:00:00,8.2,6.3,41.1,271,943.1
2023-07-14 11:00:00,7.61,5.8,41.0,273,942.8
2023-07-14 12:00:00,6.61,5.02,40.7,260,942.8
2023-07-14 13:00:00,5.99,4.38,41.0,242,942.8
2023-07-14 14:00:00,5.87,3.47,36.3,224,942.0
2023-07-14 15:00:00,6.1,3.0,36.1,221,942.7
2023-07-14 16:00:00,5.84,2.48,35.6,232,943.2
2023-07-14 17:00:00,5.66,2.2,32.2,249,943.2
2023-07-14 18:00:00,5.73,2.38,32.1,258,943.1
2023-07-14 19:00:00,6.54,2.89,32.5,264,943.9
2023-07-14 20:00:00,7.84,3.83,30.3,264,943.2
2023-07-14 21:00:00,8.3,4.27,30.4,261,944.2
2023-07-14 22:00:00,8.81,4.56,28.8,261,944.4
2023-07-14 23:00:00,8.32,4.31,28.6,254,945.0
2023-07-15 00:00:00,9.06,4.92,28.6,248,945.2
2023-07-15 01:00:00,8.93,5.02,28.0,257,945.8
2023-07-15 02:00:00,8.61,6.01,30.9,267,946.4
2023-07-15 03:00:00,9.11,6.82,31.1,267,946.8
2023-07-15 04:00:00,9.31,7.11,31.3,268,946.8
2023-07-15 05:00:00,8.91,6.9,34.8,272,947.4
2023-07-15 06:00:00,8.41,6.6,35.3,272,946.9
2023-07-15 07:00:00,7.84,6.22,35.6,276,946.1
2023-07-15 08:00:00,7.26,5.83,37.8,277,945.4
2023-07-15 09:00:00,7.14,5.63,38.1,276,945.1
2023-07-15 10:00:00,6.0,4.87,37.5,281,944.0
2023-07-15 11:00:00,6.04,4.81,37.3,282,943.4
2023-07-15 12:00:00,6.49,5.06,37.1,280,943.4
2023-07-15 13:00:00,7.22,5.32,36.9,275,943.7
2023-07-15 14:00:00,7.52,4.8,33.1,274,943.2
2023-07-15 15:00:00,7.5,4.4,32.4,272,943.8
2023-07-15 16:00:00,7.11,3.83,31.8,268,944.1
2023-07-15 17:00:00,7.05,3.77,27.1,263,943.3
2023-07-15 18:00:00,6.89,3.57,26.9,261,943.3
2023-07-15 19:00:00,6.94,3.61,26.9,258,943.7
2023-07-15 20:00:00,7.03,3.64,25.0,255,943.3
2023-07-15 21:00:00,7.03,3.54,25.0,255,943.5
2023-07-15 22:00:00,6.82,3.2,24.1,256,943.8
2023-07-15 23:00:00,6.67,3.2,24.0,257,944.2
2023-07-16 00:00:00,6.07,2.93,23.5,261,943.9
2023-07-16 01:00:00,5.39,2.89,23.2,255,944.4
2023-07-16 02:00:00,4.95,3.62,29.2,262,945.6
2023-07-16 03:00:00,4.61,3.61,30.0,274,945.5
2023-07-16 04:00:00,3.91,3.21,30.6,274,945.2
2023-07-16 05:00:00,3.63,2.93,35.0,278,945.8
2023-07-16 06:00:00,3.69,3.06,35.5,283,945.2
2023-07-16 07:00:00,4.42,3.61,36.1,275,944.6
2023-07-16 08:00:00,4.52,3.71,37.9,275,943.8
2023-07-16 09:00:00,4.62,3.81,38.2,275,943.3
2023-07-16 10:00:00,5.3,4.3,37.5,259,943.0
2023-07-16 11:00:00,6.99,5.46,37.6,257,942.7
2023-07-16 12:00:00,9.19,6.85,37.2,248,943.0
2023-07-16 13:00:00,9.75,6.75,37.0,244,943.9
2023-07-16 14:00:00,9.48,6.08,33.2,244,943.3
2023-07-16 15:00:00,8.56,5.1,33.4,240,944.5
2023-07-16 16:00:00,7.32,4.2,33.0,238,944.7
2023-07-16 17:00:00,7.26,3.76,29.6,247,944.4
2023-07-16 18:00:00,6.74,3.4,29.6,255,944.5
2023-07-16 19:00:00,6.48,3.28,28.5,250,944.6
2023-07-16 20:00:00,6.53,3.14,26.4,245,944.2
2023-07-16 21:00:00,6.71,3.2,26.2,242,944.3
2023-07-16 22:00:00,4.46,1.94,25.4,228,944.0
2023-07-16 23:00:00,3.97,1.84,25.3,221,944.7
2023-07-17 00:00:00,4.34,2.34,24.9,218,944.8
2023-07-17 01:00:00,2.92,1.65,25.3,218,945.1
2023-07-17 02:00:00,1.08,0.7,30.3,202,946.3
2023-07-17 03:00:00,0.7,0.51,30.9,180,946.6
2023-07-17 04:00:00,0.81,0.71,31.2,187,946.5
2023-07-17 05:00:00,1.02,0.81,35.4,191,946.9
2023-07-17 06:00:00,0.91,0.71,35.8,186,946.7
2023-07-17 07:00:00,0.41,0.32,35.7,194,945.6
2023-07-17 08:00:00,0.4,0.3,37.6,270,945.3
2023-07-17 09:00:00,0.86,0.72,37.9,306,944.6
2023-07-17 10:00:00,0.51,0.41,38.0,349,943.7
2023-07-17 11:00:00,1.49,1.17,38.3,250,943.5
2023-07-17 12:00:00,2.61,2.16,38.0,302,943.5
2023-07-17 13:00:00,3.24,2.62,38.3,351,944.4
2023-07-17 14:00:00,3.76,2.36,34.5,29,943.8
2023-07-17 15:00:00,5.51,2.82,32.9,61,944.2
2023-07-17 16:00:00,6.36,3.16,31.9,74,944.7
2023-07-17 17:00:00,6.62,3.16,31.1,75,944.4
2023-07-17 18:00:00,6.39,2.88,32.1,73,944.9
2023-07-17 19:00:00,6.33,2.79,31.0,74,944.6
2023-07-17 20:00:00,6.05,2.6,28.4,82,944.1
2023-07-17 21:00:00,5.9,2.43,27.1,90,943.7
2023-07-17 22:00:00,6.81,3.21,25.6,87,943.3
2023-07-17 23:00:00,6.3,2.91,24.9,90,944.0
2023-07-18 00:00:00,5.41,2.53,24.6,93,944.0
2023-07-18 01:00:00,5.72,3.11,25.1,85,944.4
2023-07-18 02:00:00,6.45,4.74,31.1,83,945.6
2023-07-18 03:00:00,6.7,5.1,31.1,90,945.6
2023-07-18 04:00:00,6.1,4.8,31.7,88,945.1
2023-07-18 05:00:00,5.47,4.37,36.4,81,945.3
2023-07-18 06:00:00,4.37,3.67,36.9,74,945.1
2023-07-18 07:00:00,3.31,2.78,37.3,61,944.2
2023-07-18 08:00:00,2.3,2.0,39.6,34,944.0
2023-07-18 09:00:00,1.21,0.98,39.9,336,943.7
2023-07-18 10:00:00,1.7,1.35,40.1,310,943.6
2023-07-18 11:00:00,1.63,1.32,40.5,281,943.2
2023-07-18 12:00:00,3.83,3.03,40.5,277,943.2
2023-07-18 13:00:00,5.61,4.09,40.4,292,944.0
2023-07-18 14:00:00,4.68,2.75,36.7,290,943.1
2023-07-18 15:00:00,4.62,2.1,36.3,275,943.8
2023-07-18 16:00:00,4.32,2.09,35.9,265,944.6
2023-07-18 17:00:00,4.06,2.1,32.2,260,943.6
2023-07-18 18:00:00,3.69,2.0,31.1,257,944.1
2023-07-18 19:00:00,3.42,1.84,30.5,249,943.8
2023-07-18 20:00:00,2.86,1.48,27.5,245,943.3
2023-07-18 21:00:00,2.15,0.95,27.2,242,943.1
2023-07-18 22:00:00,0.1,0.98,25.4,270,942.9
2023-07-18 23:00:00,1.81,1.22,25.0,84,942.9
2023-07-19 00:00:00,2.57,1.2,24.4,103,943.3
2023-07-19 01:00:00,3.77,2.06,25.5,101,944.1
2023-07-19 02:00:00,4.5,3.0,32.6,89,945.8
2023-07-19 03:00:00,5.73,4.44,33.0,84,945.5
2023-07-19 04:00:00,5.71,4.61,33.5,79,945.3
2023-07-19 05:00:00,5.6,4.56,37.7,74,945.0
2023-07-19 06:00:00,5.35,4.33,38.3,73,944.6
2023-07-19 07:00:00,4.31,3.58,38.7,68,943.4
2023-07-19 08:00:00,3.0,2.55,40.5,64,943.2
2023-07-19 09:00:00,2.19,1.84,40.9,43,942.6
2023-07-19 10:00:00,1.98,1.77,40.2,311,941.7
2023-07-19 11:00:00,3.61,2.97,40.3,304,941.7
2023-07-19 12:00:00,5.4,4.2,40.3,271,941.4
2023-07-19 13:00:00,7.16,5.23,38.9,243,941.9
2023-07-19 14:00:00,7.68,4.92,35.2,231,941.5
2023-07-19 15:00:00,5.83,3.18,34.5,239,941.7
