time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2025-10-09 01:00:00,1.39,1.1,4.8,255,954.4
2025-10-09 02:00:00,0.42,0.35,9.1,225,955.9
2025-10-09 03:00:00,0.8,0.4,9.7,90,956.1
2025-10-09 04:00:00,1.35,1.14,9.8,75,956.3
2025-10-09 05:00:00,1.47,1.26,14.7,72,956.6
2025-10-09 06:00:00,1.08,0.93,15.2,56,956.5
2025-10-09 07:00:00,0.55,0.5,15.6,360,955.9
2025-10-09 08:00:00,1.23,1.01,18.2,302,955.7
2025-10-09 09:00:00,2.14,1.77,18.8,286,955.3
2025-10-09 10:00:00,2.86,2.33,16.7,286,954.8
2025-10-09 11:00:00,3.86,2.96,16.9,267,954.8
2025-10-09 12:00:00,4.83,2.5,16.8,259,955.1
2025-10-09 13:00:00,5.51,2.64,16.2,262,955.5
2025-10-09 14:00:00,5.12,2.26,11.4,265,954.9
2025-10-09 15:00:00,4.0,1.86,11.6,267,955.1
2025-10-09 16:00:00,3.11,1.72,10.9,265,955.1
2025-10-09 17:00:00,2.49,1.59,8.2,260,954.1
2025-10-09 18:00:00,1.5,1.23,7.6,255,954.3
2025-10-09 19:00:00,0.42,0.8,7.3,225,953.9
2025-10-09 20:00:00,0.92,0.81,5.7,103,953.6
2025-10-09 21:00:00,1.85,1.03,5.4,93,953.2
2025-10-09 22:00:00,1.61,0.5,4.1,74,952.6
2025-10-09 23:00:00,1.19,0.91,3.9,105,952.4
2025-10-10 00:00:00,1.5,0.72,4.1,90,952.7
2025-10-10 01:00:00,2.0,0.87,3.8,87,952.6
2025-10-10 02:00:00,1.7,0.72,9.2,92,954.2
2025-10-10 03:00:00,1.15,0.25,10.0,92,954.7
2025-10-10 04:00:00,0.87,0.63,11.1,66,954.9
2025-10-10 05:00:00,0.75,0.6,16.3,53,955.2
2025-10-10 06:00:00,0.7,0.6,16.8,4,955.2
2025-10-10 07:00:00,1.38,1.17,17.3,311,954.5
2025-10-10 08:00:00,3.13,2.58,19.2,290,954.7
2025-10-10 09:00:00,5.2,4.12,19.6,281,954.4
2025-10-10 10:00:00,6.6,5.09,17.1,277,954.4
2025-10-10 11:00:00,7.56,5.55,16.7,273,954.3
2025-10-10 12:00:00,8.0,4.96,17.1,264,955.4
2025-10-10 13:00:00,8.12,4.69,16.3,262,955.5
2025-10-10 14:00:00,7.49,4.11,12.0,261,955.2
2025-10-10 15:00:00,6.68,3.41,11.5,261,955.4
2025-10-10 16:00:00,6.02,2.9,10.7,257,955.2
2025-10-10 17:00:00,5.6,2.44,8.6,253,954.7
2025-10-10 18:00:00,5.14,2.07,7.9,249,954.4
2025-10-10 19:00:00,4.25,1.6,7.4,246,954.1
2025-10-10 20:00:00,3.13,1.28,5.1,245,953.3
2025-10-10 21:00:00,2.04,0.96,4.9,245,952.7
2025-10-10 22:00:00,1.67,0.84,3.9,229,952.0
2025-10-10 23:00:00,1.2,0.72,3.5,182,951.9
2025-10-11 00:00:00,1.68,0.71,3.2,107,951.9
2025-10-11 01:00:00,3.29,1.21,2.9,99,951.9
2025-10-11 02:00:00,4.88,2.12,8.2,96,953.5
2025-10-11 03:00:00,5.32,2.92,10.2,94,954.3
2025-10-11 04:00:00,5.65,4.3,10.3,89,953.7
2025-10-11 05:00:00,5.9,4.6,15.5,88,954.0
2025-10-11 06:00:00,5.81,4.56,15.8,86,953.3
2025-10-11 07:00:00,5.06,4.06,16.1,87,952.5
2025-10-11 08:00:00,4.31,3.51,19.0,86,952.0
2025-10-11 09:00:00,3.65,2.95,19.4,88,951.4
2025-10-11 10:00:00,2.88,2.32,17.2,82,950.3
2025-10-11 11:00:00,2.03,1.57,17.8,106,950.1
2025-10-11 12:00:00,1.79,1.41,16.6,108,950.1
2025-10-11 13:00:00,1.76,1.35,16.8,110,950.1
2025-10-11 14:00:00,1.75,1.36,11.7,121,949.0
2025-10-11 15:00:00,1.54,1.19,10.9,119,948.8
2025-10-11 16:00:00,1.44,1.1,10.4,110,948.8
2025-10-11 17:00:00,1.51,1.05,8.2,98,948.1
2025-10-11 18:00:00,1.71,1.03,8.1,95,948.1
2025-10-11 19:00:00,1.82,0.97,7.8,99,948.3
2025-10-11 20:00:00,1.75,0.81,5.8,103,947.7
2025-10-11 21:00:00,1.57,0.65,5.5,107,947.8
2025-10-11 22:00:00,1.81,0.73,5.4,104,948.1
2025-10-11 23:00:00,2.12,0.89,4.9,105,948.5
2025-10-12 00:00:00,2.87,1.17,4.6,103,948.5
2025-10-12 01:00:00,2.97,1.17,4.0,103,948.3
2025-10-12 02:00:00,2.97,1.25,8.7,97,950.1
2025-10-12 03:00:00,3.35,1.77,11.1,104,950.9
2025-10-12 04:00:00,2.91,2.12,12.9,109,951.3
2025-10-12 05:00:00,2.94,2.42,18.2,100,951.8
2025-10-12 06:00:00,2.9,2.45,18.5,93,951.2
2025-10-12 07:00:00,2.45,2.1,18.6,94,950.8
2025-10-12 08:00:00,2.11,1.81,20.7,97,950.1
2025-10-12 09:00:00,1.87,1.61,21.7,99,949.6
2025-10-12 10:00:00,0.79,0.57,19.8,198,949.7
2025-10-12 11:00:00,1.8,0.74,20.8,257,949.4
2025-10-12 12:00:00,4.31,1.82,20.6,265,949.8
2025-10-12 13:00:00,7.59,4.14,19.4,281,950.8
2025-10-12 14:00:00,8.13,4.63,15.8,290,951.2
2025-10-12 15:00:00,6.9,3.45,16.9,272,952.6
2025-10-12 16:00:00,8.07,4.47,17.3,243,952.9
2025-10-12 17:00:00,8.17,4.63,15.0,236,952.7
2025-10-12 18:00:00,5.87,2.87,14.8,234,952.5
2025-10-12 19:00:00,2.9,1.18,13.5,212,952.2
2025-10-12 20:00:00,1.66,0.94,13.3,175,952.0
2025-10-12 21:00:00,1.25,0.9,12.3,164,951.8
2025-10-12 22:00:00,1.36,1.01,10.6,172,951.3
2025-10-12 23:00:00,2.67,1.4,10.4,197,951.6
2025-10-13 00:00:00,2.06,1.2,10.1,252,951.9
2025-10-13 01:00:00,3.11,1.63,10.0,294,952.6
2025-10-13 02:00:00,2.95,1.58,12.0,296,953.7
2025-10-13 03:00:00,2.4,1.14,13.3,282,954.7
2025-10-13 04:00:00,3.16,2.42,14.7,265,955.3
2025-10-13 05:00:00,5.48,4.27,17.9,276,955.9
2025-10-13 06:00:00,7.47,5.71,18.3,278,955.9
2025-10-13 07:00:00,8.58,6.51,18.2,278,955.7
2025-10-13 08:00:00,9.12,6.85,20.0,277,955.8
2025-10-13 09:00:00,9.41,6.99,20.1,279,955.9
2025-10-13 10:00:00,8.72,6.38,17.6,286,956.0
2025-10-13 11:00:00,7.25,5.11,17.6,285,956.4
2025-10-13 12:00:00,6.03,3.35,17.6,276,956.6
2025-10-13 13:00:00,5.87,2.97,17.0,265,957.1
2025-10-13 14:00:00,5.96,2.92,14.2,259,957.0
2025-10-13 15:00:00,5.85,2.73,13.3,255,957.3
2025-10-13 16:00:00,5.71,2.5,13.3,254,957.2
2025-10-13 17:00:00,5.63,2.42,11.2,253,956.8
2025-10-13 18:00:00,5.55,2.38,10.8,253,956.7
2025-10-13 19:00:00,5.23,2.21,10.6,251,956.6
2025-10-13 20:00:00,4.98,2.08,9.3,251,956.5
2025-10-13 21:00:00,4.87,1.99,9.1,248,956.5
2025-10-13 22:00:00,5.1,2.14,8.3,249,956.3
2025-10-13 23:00:00,5.49,2.32,8.5,247,956.3
2025-10-14 00:00:00,5.63,2.28,8.5,250,956.4
2025-10-14 01:00:00,5.58,2.28,8.4,253,956.6
2025-10-14 02:00:00,5.21,2.35,10.6,254,957.2
2025-10-14 03:00:00,4.71,2.55,11.7,251,957.6
2025-10-14 04:00:00,4.63,3.57,12.6,259,957.6
2025-10-14 05:00:00,5.61,4.41,17.8,267,958.0
2025-10-14 06:00:00,6.37,5.02,18.0,275,957.8
2025-10-14 07:00:00,7.26,5.62,18.0,280,957.6
2025-10-14 08:00:00,7.97,6.15,19.0,283,957.3
2025-10-14 09:00:00,8.42,6.34,19.0,284,957.2
2025-10-14 10:00:00,8.51,6.33,16.2,288,957.4
2025-10-14 11:00:00,7.64,5.48,16.0,286,957.4
2025-10-14 12:00:00,7.29,4.5,16.3,276,957.8
2025-10-14 13:00:00,7.5,4.44,15.9,268,958.4
2025-10-14 14:00:00,7.55,4.26,11.7,264,957.8
2025-10-14 15:00:00,7.58,4.16,11.5,259,958.1
2025-10-14 16:00:00,7.76,4.24,11.2,257,958.5
2025-10-14 17:00:00,7.78,4.18,8.9,258,958.2
2025-10-14 18:00:00,7.81,4.17,8.8,259,958.6
2025-10-14 19:00:00,7.89,4.21,8.6,259,958.7
2025-10-14 20:00:00,8.06,4.31,6.8,259,958.8
2025-10-14 21:00:00,8.27,4.46,6.7,258,959.0
2025-10-14 22:00:00,8.28,4.4,4.9,262,959.2
2025-10-14 23:00:00,7.96,4.19,4.8,261,959.0
2025-10-15 00:00:00,8.17,4.34,4.8,257,959.3
2025-10-15 01:00:00,8.33,4.39,4.6,258,959.3
2025-10-15 02:00:00,8.25,4.65,6.2,259,960.3
2025-10-15 03:00:00,7.51,4.98,6.1,260,960.7
2025-10-15 04:00:00,7.7,5.64,6.7,264,960.8
2025-10-15 05:00:00,8.11,6.11,11.9,267,961.1
2025-10-15 06:00:00,8.1,6.2,12.2,269,960.7
2025-10-15 07:00:00,7.9,6.1,12.6,269,960.4
2025-10-15 08:00:00,7.8,6.01,14.6,268,960.0
2025-10-15 09:00:00,7.72,5.92,14.7,266,960.0
2025-10-15 10:00:00,7.74,5.79,12.4,264,959.9
2025-10-15 11:00:00,7.5,5.29,12.2,261,960.0
2025-10-15 12:00:00,7.31,4.17,12.1,260,960.2
2025-10-15 13:00:00,6.58,3.36,11.6,261,961.1
2025-10-15 14:00:00,5.78,2.7,7.9,258,960.3
2025-10-15 15:00:00,4.88,2.04,7.2,255,960.7
2025-10-15 16:00:00,4.07,1.5,6.3,254,960.6
2025-10-15 17:00:00,2.99,1.66,3.2,252,960.0
2025-10-15 18:00:00,1.79,1.39,2.2,247,959.8
2025-10-15 19:00:00,0.63,0.87,2.2,209,959.6
2025-10-15 20:00:00,1.1,0.89,0.7,114,959.4
2025-10-15 21:00:00,1.87,1.04,0.6,99,958.7
2025-10-15 22:00:00,2.11,1.14,0.4,97,959.1
2025-10-15 23:00:00,2.83,1.63,-0.3,103,958.7
2025-10-16 00:00:00,3.6,1.71,-0.2,100,958.7
2025-10-16 01:00:00,4.05,1.66,-0.3,99,958.6
2025-10-16 02:00:00,4.78,2.0,4.8,96,959.7
2025-10-16 03:00:00,5.32,2.82,5.5,94,960.1
2025-10-16 04:00:00,5.25,3.9,6.9,91,960.1
2025-10-16 05:00:00,5.76,4.46,11.6,88,960.0
2025-10-16 06:00:00,5.96,4.66,11.9,86,959.0
2025-10-16 07:00:00,5.61,4.46,12.4,87,958.0
2025-10-16 08:00:00,4.95,3.96,15.9,88,957.7
2025-10-16 09:00:00,4.3,3.46,16.4,87,956.8
2025-10-16 10:00:00,3.5,2.75,13.9,90,956.1
2025-10-16 11:00:00,2.33,1.5,14.4,105,956.1
2025-10-16 12:00:00,2.07,1.65,13.2,97,956.2
2025-10-16 13:00:00,2.27,1.91,13.5,104,956.0
2025-10-16 14:00:00,2.93,1.79,9.4,110,955.1
2025-10-16 15:00:00,3.41,1.74,8.3,104,954.7
2025-10-16 16:00:00,4.04,1.7,8.1,98,954.4
2025-10-16 17:00:00,4.51,1.76,7.0,94,953.9
2025-10-16 18:00:00,4.81,1.82,6.9,94,953.7
2025-10-16 19:00:00,4.72,1.72,6.6,95,953.5
2025-10-16 20:00:00,4.42,1.57,5.4,96,953.1
2025-10-16 21:00:00,4.28,1.51,4.6,97,952.8
2025-10-16 22:00:00,3.55,1.42,3.9,104,952.8
2025-10-16 23:00:00,3.2,1.22,3.5,110,953.2
2025-10-17 00:00:00,3.08,1.17,2.8,103,953.1
2025-10-17 01:00:00,3.13,1.11,2.5,107,953.0
2025-10-17 02:00:00,3.26,1.33,6.4,108,954.2
2025-10-17 03:00:00,3.48,1.77,8.4,106,954.9
2025-10-17 04:00:00,3.15,2.23,10.6,100,955.3
2025-10-17 05:00:00,3.21,2.65,16.8,94,956.0
2025-10-17 06:00:00,2.9,2.4,17.6,90,955.7
2025-10-17 07:00:00,2.0,1.75,18.2,90,955.3
2025-10-17 08:00:00,0.7,0.65,20.9,94,955.2
2025-10-17 09:00:00,0.66,0.4,21.4,261,954.8
2025-10-17 10:00:00,1.37,1.03,18.9,280,954.6
2025-10-17 11:00:00,1.63,1.15,19.4,252,954.8
2025-10-17 12:00:00,2.02,1.37,19.3,220,954.8
2025-10-17 13:00:00,2.24,1.54,19.3,219,955.1
2025-10-17 14:00:00,2.05,1.56,14.9,214,954.4
2025-10-17 15:00:00,1.8,1.46,13.4,214,954.3
2025-10-17 16:00:00,1.31,1.15,13.0,220,954.3
2025-10-17 17:00:00,1.13,0.8,11.3,225,954.2
2025-10-17 18:00:00,1.21,0.9,10.9,218,954.2
2025-10-17 19:00:00,1.28,1.0,10.0,211,954.1
2025-10-17 20:00:00,1.19,1.0,8.6,208,953.7
2025-10-17 21:00:00,1.05,1.05,8.1,211,953.9
2025-10-17 22:00:00,0.1,0.71,7.0,270,954.1
2025-10-17 23:00:00,1.22,1.07,6.6,145,953.7
2025-10-18 00:00:00,0.89,0.97,6.6,142,954.1
2025-10-18 01:00:00,0.88,0.96,6.0,137,954.6
2025-10-18 02:00:00,0.9,1.15,10.1,183,955.9
2025-10-18 03:00:00,1.1,1.26,12.0,231,957.1
2025-10-18 04:00:00,1.58,0.92,13.8,252,957.6
2025-10-18 05:00:00,1.76,1.35,19.2,275,959.0
2025-10-18 06:00:00,1.97,1.59,19.3,294,958.6
2025-10-18 07:00:00,2.09,1.73,19.9,303,958.5
2025-10-18 08:00:00,2.13,1.74,21.4,309,958.1
2025-10-18 09:00:00,1.17,0.92,21.7,310,957.8
2025-10-18 10:00:00,1.01,0.85,19.3,20,956.6
2025-10-18 11:00:00,1.05,0.58,20.0,65,957.0
2025-10-18 12:00:00,1.78,1.58,18.0,122,956.4
2025-10-18 13:00:00,1.73,1.49,18.4,123,956.7
2025-10-18 14:00:00,1.59,1.34,14.8,114,955.7
2025-10-18 15:00:00,1.69,1.35,14.1,109,955.9
2025-10-18 16:00:00,1.8,1.27,13.4,92,955.5
2025-10-18 17:00:00,1.97,1.06,11.6,81,955.1
2025-10-18 18:00:00,2.0,1.05,11.5,91,955.0
2025-10-18 19:00:00,1.65,0.67,11.6,90,955.0
2025-10-18 20:00:00,1.26,0.59,11.0,83,955.1
2025-10-18 21:00:00,0.39,0.65,10.8,130,955.1
2025-10-18 22:00:00,0.21,0.97,11.3,225,955.3
2025-10-18 23:00:00,1.29,0.97,11.0,234,955.7
2025-10-19 00:00:00,1.63,1.03,10.8,227,955.7
2025-10-19 01:00:00,1.77,0.95,10.4,202,955.8
2025-10-19 02:00:00,1.97,1.1,12.2,189,956.5
2025-10-19 03:00:00,2.0,1.35,12.7,177,957.0
2025-10-19 04:00:00,1.36,0.98,14.3,174,957.4
2025-10-19 05:00:00,0.93,0.79,18.5,164,957.9
2025-10-19 06:00:00,0.27,0.21,19.0,158,957.8
2025-10-19 07:00:00,0.4,0.41,19.4,263,957.7
2025-10-19 08:00:00,1.52,1.33,20.0,253,957.3
2025-10-19 09:00:00,2.78,2.32,19.8,252,957.1
2025-10-19 10:00:00,2.64,2.23,18.6,280,957.3
2025-10-19 11:00:00,3.86,2.95,18.4,274,957.3
2025-10-19 12:00:00,5.26,2.93,18.4,267,957.6
2025-10-19 13:00:00,5.15,2.64,17.7,269,958.1
2025-10-19 14:00:00,4.52,2.11,14.8,260,957.7
2025-10-19 15:00:00,3.72,1.57,14.0,255,957.7
