time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2025-07-04 03:00:00,0.35,0.43,30.0,8,945.5
2025-07-04 04:00:00,1.5,1.19,30.6,291,945.5
2025-07-04 05:00:00,3.07,2.51,34.5,282,945.9
2025-07-04 06:00:00,4.5,3.64,35.4,279,945.3
2025-07-04 07:00:00,5.55,4.44,35.9,278,944.9
2025-07-04 08:00:00,6.68,5.27,38.2,275,944.4
2025-07-04 09:00:00,7.52,5.91,38.3,274,943.8
2025-07-04 10:00:00,8.42,6.51,38.1,274,943.5
2025-07-04 11:00:00,8.15,6.26,38.0,279,942.6
2025-07-04 12:00:00,7.85,5.94,37.8,276,942.4
2025-07-04 13:00:00,7.27,5.31,37.6,274,942.3
2025-07-04 14:00:00,6.15,3.61,33.1,269,941.8
2025-07-04 15:00:00,5.38,2.4,32.4,264,941.8
2025-07-04 16:00:00,4.48,2.39,31.6,263,942.0
2025-07-04 17:00:00,3.37,2.28,26.7,263,941.3
2025-07-04 18:00:00,2.28,1.58,26.1,255,940.9
2025-07-04 19:00:00,1.19,1.07,25.8,237,941.0
2025-07-04 20:00:00,0.79,1.07,23.7,125,940.4
2025-07-04 21:00:00,2.85,1.54,23.1,91,940.2
2025-07-04 22:00:00,5.56,2.36,23.2,94,940.0
2025-07-04 23:00:00,6.41,2.88,23.7,98,940.3
2025-07-05 00:00:00,6.2,2.87,23.5,90,940.3
2025-07-05 01:00:00,6.63,3.68,24.5,81,940.8
2025-07-05 02:00:00,6.49,4.73,29.0,83,941.7
2025-07-05 03:00:00,6.61,5.01,29.4,87,941.6
2025-07-05 04:00:00,6.7,5.1,30.3,92,941.0
2025-07-05 05:00:00,5.86,4.62,33.3,79,941.1
2025-07-05 06:00:00,5.01,4.11,34.2,76,940.6
2025-07-05 07:00:00,2.64,2.31,36.0,63,940.1
2025-07-05 08:00:00,2.19,1.77,37.9,313,939.9
2025-07-05 09:00:00,5.96,4.65,38.5,294,939.6
2025-07-05 10:00:00,3.96,3.11,36.9,323,941.0
2025-07-05 11:00:00,2.9,2.26,36.1,312,940.2
2025-07-05 12:00:00,4.49,3.43,35.3,302,940.3
2025-07-05 13:00:00,5.87,4.31,34.3,302,940.6
2025-07-05 14:00:00,5.98,4.07,31.0,289,941.1
2025-07-05 15:00:00,6.15,3.91,30.7,269,941.9
2025-07-05 16:00:00,6.31,3.72,30.3,262,942.4
2025-07-05 17:00:00,5.74,3.12,28.1,260,941.8
2025-07-05 18:00:00,5.29,2.69,27.1,257,941.8
2025-07-05 19:00:00,4.61,2.11,27.0,255,941.4
2025-07-05 20:00:00,4.47,2.05,25.2,264,941.0
2025-07-05 21:00:00,4.3,1.88,24.8,269,940.9
2025-07-05 22:00:00,3.8,1.64,23.7,272,940.6
2025-07-05 23:00:00,3.52,1.53,23.7,255,940.8
2025-07-06 00:00:00,2.67,0.92,24.1,240,941.4
2025-07-06 01:00:00,0.65,0.41,24.6,212,941.6
2025-07-06 02:00:00,0.83,0.87,29.6,57,942.7
2025-07-06 03:00:00,0.52,0.56,31.0,17,942.6
2025-07-06 04:00:00,1.76,1.42,31.5,285,942.6
2025-07-06 05:00:00,3.68,3.02,34.6,282,942.6
2025-07-06 06:00:00,5.67,4.59,35.0,282,942.3
2025-07-06 07:00:00,7.33,5.8,35.2,281,941.4
2025-07-06 08:00:00,8.66,6.79,36.4,279,941.5
2025-07-06 09:00:00,9.37,7.24,36.3,279,941.1
2025-07-06 10:00:00,9.15,7.06,36.1,282,941.1
2025-07-06 11:00:00,8.85,6.74,35.8,285,941.1
2025-07-06 12:00:00,8.95,6.7,35.5,288,941.0
2025-07-06 13:00:00,8.41,6.07,35.1,292,941.1
2025-07-06 14:00:00,6.76,4.26,30.6,302,940.5
2025-07-06 15:00:00,5.58,2.71,29.2,309,940.7
2025-07-06 16:00:00,3.92,2.43,28.5,304,941.2
2025-07-06 17:00:00,2.95,2.2,24.3,281,940.4
2025-07-06 18:00:00,3.1,2.19,23.8,269,940.4
2025-07-06 19:00:00,3.01,2.06,23.5,264,940.0
2025-07-06 20:00:00,2.51,1.53,22.1,257,939.3
2025-07-06 21:00:00,2.41,1.4,21.7,257,939.2
2025-07-06 22:00:00,2.14,1.12,20.7,237,939.3
2025-07-06 23:00:00,2.14,1.01,20.3,233,939.3
2025-07-07 00:00:00,2.04,1.01,21.4,239,939.6
2025-07-07 01:00:00,1.66,1.14,22.4,254,939.8
2025-07-07 02:00:00,1.0,0.72,27.5,264,940.8
2025-07-07 03:00:00,1.25,1.01,28.2,299,940.8
2025-07-07 04:00:00,2.27,1.81,29.1,284,940.9
2025-07-07 05:00:00,5.25,4.15,31.8,272,941.5
2025-07-07 06:00:00,7.97,6.12,32.1,266,941.8
2025-07-07 07:00:00,8.97,6.92,32.5,266,941.5
2025-07-07 08:00:00,8.46,6.61,33.3,268,940.9
2025-07-07 09:00:00,8.35,6.55,33.5,271,940.6
2025-07-07 10:00:00,8.16,6.31,32.4,268,940.3
2025-07-07 11:00:00,8.59,6.59,31.8,265,940.1
2025-07-07 12:00:00,8.38,6.32,32.2,262,940.1
2025-07-07 13:00:00,8.43,6.13,32.4,265,939.9
2025-07-07 14:00:00,8.11,5.2,30.0,263,939.8
2025-07-07 15:00:00,7.9,4.54,29.6,263,940.3
2025-07-07 16:00:00,7.77,4.14,29.0,262,940.8
2025-07-07 17:00:00,7.33,3.7,25.8,261,940.5
2025-07-07 18:00:00,6.67,3.14,25.5,257,940.7
2025-07-07 19:00:00,6.29,2.8,25.4,251,940.9
2025-07-07 20:00:00,5.92,2.47,23.2,247,940.5
2025-07-07 21:00:00,5.8,2.39,23.2,246,940.6
2025-07-07 22:00:00,4.43,1.59,22.2,245,941.0
2025-07-07 23:00:00,3.42,1.58,22.0,243,940.7
2025-07-08 00:00:00,2.9,1.21,22.0,234,940.9
2025-07-08 01:00:00,3.02,1.75,23.2,236,941.5
2025-07-08 02:00:00,2.99,2.12,30.1,252,943.1
2025-07-08 03:00:00,4.65,3.7,31.1,271,943.0
2025-07-08 04:00:00,5.0,4.05,31.9,271,943.1
2025-07-08 05:00:00,5.01,4.11,33.5,274,942.9
2025-07-08 06:00:00,5.18,4.22,34.4,276,942.9
2025-07-08 07:00:00,5.47,4.46,34.6,275,942.1
2025-07-08 08:00:00,6.15,4.94,35.7,277,941.5
2025-07-08 09:00:00,6.61,5.26,35.7,273,941.3
2025-07-08 10:00:00,6.48,5.14,34.4,264,940.4
2025-07-08 11:00:00,6.77,5.28,34.6,281,939.7
2025-07-08 12:00:00,6.32,4.84,35.2,288,940.0
2025-07-08 13:00:00,5.83,4.3,35.1,288,940.4
2025-07-08 14:00:00,5.19,2.97,32.0,289,939.9
2025-07-08 15:00:00,4.73,2.25,31.5,293,940.6
2025-07-08 16:00:00,3.92,2.3,31.1,289,940.8
2025-07-08 17:00:00,3.07,2.23,27.2,282,940.0
2025-07-08 18:00:00,3.05,1.9,26.6,268,940.1
2025-07-08 19:00:00,2.69,1.7,25.9,260,940.0
2025-07-08 20:00:00,1.46,1.52,23.6,254,939.9
2025-07-08 21:00:00,0.57,0.98,23.2,75,939.5
2025-07-08 22:00:00,1.71,0.92,22.0,69,939.2
2025-07-08 23:00:00,3.36,1.78,21.5,79,939.2
2025-07-09 00:00:00,4.29,1.61,22.1,83,939.7
2025-07-09 01:00:00,4.65,2.24,23.5,81,940.2
2025-07-09 02:00:00,4.64,3.23,27.5,83,941.1
2025-07-09 03:00:00,4.5,3.5,27.7,81,941.3
2025-07-09 04:00:00,2.87,2.38,28.1,77,940.8
2025-07-09 05:00:00,0.42,0.42,30.9,45,941.6
2025-07-09 06:00:00,2.06,1.72,31.4,276,941.3
2025-07-09 07:00:00,3.77,3.07,32.1,292,941.3
2025-07-09 08:00:00,3.94,3.25,33.0,285,940.9
2025-07-09 09:00:00,3.97,3.31,33.8,275,940.6
2025-07-09 10:00:00,4.93,4.02,34.1,264,940.2
2025-07-09 11:00:00,4.28,3.49,33.9,277,940.0
2025-07-09 12:00:00,4.77,3.71,33.3,283,940.6
2025-07-09 13:00:00,7.56,5.55,33.2,292,941.1
2025-07-09 14:00:00,8.46,5.56,29.7,303,941.6
2025-07-09 15:00:00,7.67,4.78,28.8,301,942.3
2025-07-09 16:00:00,5.46,3.01,28.6,278,942.5
2025-07-09 17:00:00,5.31,2.61,25.8,261,942.0
2025-07-09 18:00:00,4.43,2.04,25.6,256,941.6
2025-07-09 19:00:00,3.05,1.95,25.5,249,941.3
2025-07-09 20:00:00,2.08,1.25,23.4,243,940.6
2025-07-09 21:00:00,1.43,0.85,22.8,245,940.3
2025-07-09 22:00:00,1.86,0.94,21.0,265,939.8
2025-07-09 23:00:00,0.68,0.51,20.5,306,939.4
2025-07-10 00:00:00,0.66,1.06,21.1,279,940.0
2025-07-10 01:00:00,0.57,0.85,21.8,142,940.4
2025-07-10 02:00:00,1.23,0.92,26.5,111,941.7
2025-07-10 03:00:00,1.55,1.25,26.5,69,941.7
2025-07-10 04:00:00,1.61,1.37,26.6,26,941.3
2025-07-10 05:00:00,1.61,1.36,28.5,353,941.4
2025-07-10 06:00:00,2.58,2.16,28.7,328,940.8
2025-07-10 07:00:00,4.53,3.75,29.4,313,940.3
2025-07-10 08:00:00,6.58,5.24,29.3,287,940.2
2025-07-10 09:00:00,10.46,7.8,29.1,280,942.2
2025-07-10 10:00:00,8.75,6.55,24.7,264,943.7
2025-07-10 11:00:00,8.51,6.35,24.2,263,943.3
2025-07-10 12:00:00,8.51,6.21,23.5,268,944.1
2025-07-10 13:00:00,8.91,6.36,21.8,267,943.9
2025-07-10 14:00:00,8.86,6.11,20.1,267,944.0
2025-07-10 15:00:00,7.79,4.99,20.1,259,945.1
2025-07-10 16:00:00,8.19,5.0,20.1,258,945.6
2025-07-10 17:00:00,9.36,6.05,18.9,264,946.3
2025-07-10 18:00:00,9.31,5.86,18.4,267,946.9
2025-07-10 19:00:00,7.41,4.15,18.1,260,946.9
2025-07-10 20:00:00,6.12,3.18,17.0,247,946.5
2025-07-10 21:00:00,4.3,2.02,17.1,239,946.4
2025-07-10 22:00:00,0.81,0.05,16.6,223,947.2
2025-07-10 23:00:00,0.72,0.27,16.5,214,947.0
2025-07-11 00:00:00,1.04,0.53,16.9,235,947.3
2025-07-11 01:00:00,0.81,0.47,18.3,259,947.7
2025-07-11 02:00:00,1.0,0.81,23.0,270,949.0
2025-07-11 03:00:00,2.47,2.01,23.7,262,948.9
2025-07-11 04:00:00,4.1,3.3,23.7,269,948.8
2025-07-11 05:00:00,5.39,4.29,27.5,277,949.4
2025-07-11 06:00:00,6.33,5.02,27.8,282,949.3
2025-07-11 07:00:00,6.95,5.47,28.3,284,949.0
2025-07-11 08:00:00,7.25,5.68,29.6,284,949.0
2025-07-11 09:00:00,7.04,5.52,29.9,279,948.9
2025-07-11 10:00:00,4.44,3.48,29.7,289,947.8
2025-07-11 11:00:00,5.19,3.99,30.0,281,948.7
2025-07-11 12:00:00,8.72,6.36,28.3,308,950.0
2025-07-11 13:00:00,5.98,4.17,26.9,315,950.9
2025-07-11 14:00:00,3.3,2.16,23.2,268,950.5
2025-07-11 15:00:00,4.38,2.21,22.1,244,951.1
2025-07-11 16:00:00,3.82,2.12,21.2,244,951.3
2025-07-11 17:00:00,3.64,2.34,19.0,257,951.0
2025-07-11 18:00:00,3.3,2.15,19.0,268,950.8
2025-07-11 19:00:00,2.61,1.73,18.6,265,950.7
2025-07-11 20:00:00,1.7,0.92,17.1,270,950.2
2025-07-11 21:00:00,0.61,0.56,17.3,261,949.9
2025-07-11 22:00:00,0.45,0.78,17.2,117,949.4
2025-07-11 23:00:00,1.07,0.78,17.3,62,949.3
2025-07-12 00:00:00,1.41,0.43,16.9,45,949.6
2025-07-12 01:00:00,2.14,1.03,18.5,79,950.0
2025-07-12 02:00:00,3.11,2.4,24.1,79,951.3
2025-07-12 03:00:00,4.09,3.3,24.5,82,951.2
2025-07-12 04:00:00,3.95,3.21,24.9,81,950.8
2025-07-12 05:00:00,3.2,2.66,29.4,80,951.0
2025-07-12 06:00:00,2.4,2.01,29.8,78,950.9
2025-07-12 07:00:00,1.64,1.4,30.2,59,950.1
2025-07-12 08:00:00,1.36,1.26,32.9,6,949.9
2025-07-12 09:00:00,1.97,1.72,33.1,330,949.8
2025-07-12 10:00:00,2.59,2.22,33.6,304,948.8
2025-07-12 11:00:00,3.26,2.66,33.7,297,948.7
2025-07-12 12:00:00,2.65,2.24,33.6,292,948.5
2025-07-12 13:00:00,2.19,1.77,33.5,294,948.8
2025-07-12 14:00:00,2.27,1.87,28.4,311,947.5
2025-07-12 15:00:00,1.8,1.37,29.0,316,948.2
2025-07-12 16:00:00,1.16,0.96,29.9,335,948.6
2025-07-12 17:00:00,1.21,1.13,27.4,38,947.9
2025-07-12 18:00:00,2.67,2.12,25.2,67,947.6
2025-07-12 19:00:00,4.46,3.04,24.1,72,947.4
2025-07-12 20:00:00,6.0,2.79,21.8,74,946.6
2025-07-12 21:00:00,7.19,3.21,22.4,77,946.7
2025-07-12 22:00:00,8.19,4.03,21.6,82,946.2
2025-07-12 23:00:00,7.8,3.9,21.3,90,946.4
2025-07-13 00:00:00,7.41,3.76,20.8,87,946.5
2025-07-13 01:00:00,7.05,4.19,20.8,83,946.4
2025-07-13 02:00:00,7.3,5.4,26.2,83,947.3
2025-07-13 03:00:00,7.49,5.74,26.1,84,946.9
2025-07-13 04:00:00,7.55,5.85,26.9,83,946.0
2025-07-13 05:00:00,7.25,5.65,32.3,83,946.2
2025-07-13 06:00:00,6.29,5.0,33.2,83,945.3
2025-07-13 07:00:00,4.61,3.78,34.0,81,944.6
2025-07-13 08:00:00,2.98,2.48,36.5,67,944.4
2025-07-13 09:00:00,2.24,1.92,36.7,29,943.7
2025-07-13 10:00:00,2.35,1.98,37.0,348,942.9
2025-07-13 11:00:00,3.15,2.54,37.1,303,942.5
2025-07-13 12:00:00,4.46,3.51,37.0,266,942.7
2025-07-13 13:00:00,4.97,3.69,37.3,253,942.9
2025-07-13 14:00:00,4.45,2.28,32.2,249,941.9
2025-07-13 15:00:00,4.7,2.48,31.7,253,942.2
2025-07-13 16:00:00,4.32,2.74,31.3,265,942.3
2025-07-13 17:00:00,3.36,2.07,26.8,273,941.5
2025-07-13 18:00:00,2.3,1.38,26.6,269,941.2
2025-07-13 19:00:00,1.63,1.28,26.0,247,941.1
2025-07-13 20:00:00,1.06,1.15,23.4,221,940.3
2025-07-13 21:00:00,0.32,0.91,22.7,198,940.3
2025-07-13 22:00:00,1.51,1.07,21.9,82,939.9
2025-07-13 23:00:00,1.86,1.17,21.6,121,940.0
2025-07-14 00:00:00,2.73,1.17,21.3,76,940.2
2025-07-14 01:00:00,4.81,2.38,23.2,66,941.1
2025-07-14 02:00:00,4.49,3.27,30.3,71,942.4
2025-07-14 03:00:00,4.43,3.51,30.4,79,942.5
2025-07-14 04:00:00,3.97,3.2,31.2,76,942.0
2025-07-14 05:00:00,3.07,2.53,35.5,68,942.4
2025-07-14 06:00:00,0.79,0.68,36.0,55,941.9
2025-07-14 07:00:00,1.64,1.39,36.4,301,941.2
2025-07-14 08:00:00,3.5,2.92,37.6,284,940.9
2025-07-14 09:00:00,5.01,4.05,37.6,267,941.2
2025-07-14 10:00:00,5.4,4.3,36.1,268,939.6
2025-07-14 11:00:00,7.29,5.55,36.0,288,939.7
2025-07-14 12:00:00,6.07,4.44,35.6,289,940.7
2025-07-14 13:00:00,4.45,3.0,36.2,270,941.1
2025-07-14 14:00:00,4.72,2.48,33.1,238,941.0
2025-07-14 15:00:00,6.17,3.23,32.7,233,941.5
2025-07-14 16:00:00,7.88,4.48,32.6,240,942.0
2025-07-14 17:00:00,7.89,4.32,29.9,242,942.1
2025-07-14 18:00:00,5.56,2.47,29.5,240,941.6
2025-07-14 19:00:00,3.45,1.94,28.3,246,941.4
2025-07-14 20:00:00,2.42,1.5,26.5,246,940.9
2025-07-14 21:00:00,2.07,1.26,25.4,233,940.8
2025-07-14 22:00:00,1.48,1.44,25.0,168,940.9
2025-07-14 23:00:00,1.44,1.22,24.2,146,940.9
2025-07-15 00:00:00,0.75,0.82,24.2,127,941.3
2025-07-15 01:00:00,1.05,0.67,25.5,85,941.7
2025-07-15 02:00:00,1.84,1.47,30.5,103,942.9
2025-07-15 03:00:00,2.92,2.41,31.0,96,942.9
2025-07-15 04:00:00,3.05,2.5,31.2,89,943.0
2025-07-15 05:00:00,3.0,2.53,35.6,66,943.2
2025-07-15 06:00:00,2.94,2.47,36.0,55,942.7
2025-07-15 07:00:00,2.69,2.26,36.3,48,942.3
2025-07-15 08:00:00,2.75,2.29,38.1,37,941.6
2025-07-15 09:00:00,2.42,2.06,38.5,22,941.4
2025-07-15 10:00:00,2.11,1.72,36.6,324,939.4
2025-07-15 11:00:00,1.61,1.25,36.8,254,939.2
2025-07-15 12:00:00,1.6,1.21,37.1,219,940.3
2025-07-15 13:00:00,1.5,1.32,37.3,296,940.6
2025-07-15 14:00:00,4.45,3.08,33.7,327,940.6
2025-07-15 15:00:00,3.98,2.1,33.0,325,941.5
2025-07-15 16:00:00,2.3,1.88,32.2,294,942.1
2025-07-15 17:00:00,1.36,1.05,32.2,262,942.3
2025-07-15 18:00:00,0.22,0.32,32.7,207,942.4
2025-07-15 19:00:00,1.61,1.39,32.5,60,942.5
2025-07-15 20:00:00,3.54,2.53,30.1,59,942.1
2025-07-15 21:00:00,4.13,2.62,29.2,69,941.8
2025-07-15 22:00:00,4.4,2.46,27.2,124,941.5
2025-07-15 23:00:00,2.41,1.22,28.3,186,941.9
2025-07-16 00:00:00,3.26,2.0,25.3,238,942.5
2025-07-16 01:00:00,2.8,1.54,26.4,239,943.3
2025-07-16 02:00:00,0.25,0.0,29.2,259,944.2
2025-07-16 03:00:00,1.12,0.98,29.2,80,944.0
2025-07-16 04:00:00,1.37,1.17,30.1,114,944.0
2025-07-16 05:00:00,0.84,0.7,33.7,163,944.4
2025-07-16 06:00:00,1.12,1.02,34.2,280,944.2
2025-07-16 07:00:00,1.87,1.6,34.8,290,943.7
2025-07-16 08:00:00,2.28,1.94,35.5,289,943.1
2025-07-16 09:00:00,3.01,2.55,36.1,276,943.2
2025-07-16 10:00:00,3.87,3.18,36.0,241,942.0
2025-07-16 11:00:00,4.67,3.64,35.8,232,941.6
2025-07-16 12:00:00,2.38,1.72,36.0,231,942.4
2025-07-16 13:00:00,0.25,0.27,35.9,307,943.3
2025-07-16 14:00:00,2.47,1.97,32.5,58,943.1
2025-07-16 15:00:00,4.61,2.42,31.9,66,944.0
2025-07-16 16:00:00,4.62,2.19,32.0,70,944.5
2025-07-16 17:00:00,4.22,1.9,29.8,68,944.4
2025-07-16 18:00:00,4.2,1.95,27.4,65,944.2
2025-07-16 19:00:00,4.27,2.16,27.1,66,944.3
2025-07-16 20:00:00,4.47,1.98,25.2,72,943.9
2025-07-16 21:00:00,4.62,2.13,25.0,77,943.9
2025-07-16 22:00:00,5.68,2.48,24.0,78,943.6
2025-07-16 23:00:00,5.62,2.35,24.2,95,943.9
2025-07-17 00:00:00,4.49,1.81,24.1,102,944.6
2025-07-17 01:00:00,4.25,2.14,25.0,88,945.0
2025-07-17 02:00:00,5.9,4.37,30.2,79,946.9
2025-07-17 03:00:00,7.58,5.77,30.6,82,947.0
2025-07-17 04:00:00,6.57,5.17,31.1,85,946.6
2025-07-17 05:00:00,5.2,4.2,35.0,89,947.1
2025-07-17 06:00:00,3.8,3.15,35.7,91,946.3
2025-07-17 07:00:00,2.91,2.41,36.1,78,946.0
2025-07-17 08:00:00,2.53,2.15,36.7,68,945.4
2025-07-17 09:00:00,1.63,1.38,37.1,50,945.1
2025-07-17 10:00:00,3.32,2.87,36.3,353,944.8
2025-07-17 11:00:00,8.75,6.67,35.0,348,945.7
2025-07-17 12:00:00,7.06,5.3,34.1,350,945.9
2025-07-17 13:00:00,4.28,3.18,34.2,353,946.2
2025-07-17 14:00:00,1.25,0.9,31.4,2,945.9
2025-07-17 15:00:00,0.54,0.45,30.5,146,946.1
2025-07-17 16:00:00,0.83,0.7,30.2,155,946.6
2025-07-17 17:00:00,0.81,0.81,28.9,112,946.1
2025-07-17 18:00:00,1.8,1.57,28.4,77,946.4
2025-07-17 19:00:00,2.93,1.96,27.4,81,945.9
2025-07-17 20:00:00,3.3,1.69,24.9,90,945.8
2025-07-17 21:00:00,3.37,1.63,24.5,97,945.5
2025-07-17 22:00:00,4.66,1.81,23.1,87,945.3
2025-07-17 23:00:00,5.98,2.39,22.7,85,945.4
2025-07-18 00:00:00,5.57,2.33,22.9,99,946.3
2025-07-18 01:00:00,5.02,2.56,25.1,100,947.4
2025-07-18 02:00:00,6.38,4.62,30.5,81,948.5
2025-07-18 03:00:00,7.54,5.73,31.1,81,948.7
2025-07-18 04:00:00,6.66,5.21,31.7,82,948.2
2025-07-18 05:00:00,5.81,4.67,35.9,82,948.3
2025-07-18 06:00:00,4.98,4.09,36.6,77,947.7
2025-07-18 07:00:00,4.3,3.59,37.3,72,946.9
2025-07-18 08:00:00,3.67,3.11,39.5,66,946.7
2025-07-18 09:00:00,3.21,2.72,39.8,59,946.1
2025-07-18 10:00:00,2.76,2.34,39.8,48,945.2
2025-07-18 11:00:00,2.54,2.14,39.9,36,944.4
2025-07-18 12:00:00,2.42,2.04,39.8,30,944.3
2025-07-18 13:00:00,2.5,2.01,39.8,37,944.3
2025-07-18 14:00:00,3.18,1.7,34.2,44,943.2
2025-07-18 15:00:00,3.36,2.12,32.2,57,943.2
2025-07-18 16:00:00,3.7,2.63,32.9,69,943.7
2025-07-18 17:00:00,3.66,2.62,30.7,68,943.3
2025-07-18 18:00:00,3.26,2.23,31.0,63,943.6
2025-07-18 19:00:00,3.62,2.32,31.1,64,943.4
2025-07-18 20:00:00,4.5,2.82,28.4,66,943.0
2025-07-18 21:00:00,5.5,3.43,27.4,71,942.6
2025-07-18 22:00:00,6.9,2.9,25.0,80,941.8
2025-07-18 23:00:00,5.64,2.95,24.8,97,942.6
2025-07-19 00:00:00,4.05,2.33,25.7,87,943.1
2025-07-19 01:00:00,4.78,2.16,25.9,72,943.2
2025-07-19 02:00:00,4.9,3.5,31.5,76,944.2
2025-07-19 03:00:00,5.62,4.36,32.2,85,944.1
2025-07-19 04:00:00,4.9,3.9,32.7,89,943.8
2025-07-19 05:00:00,3.94,3.19,37.4,78,944.1
2025-07-19 06:00:00,3.51,2.89,38.2,64,943.3
2025-07-19 07:00:00,2.58,2.16,38.6,46,942.6
2025-07-19 08:00:00,1.88,1.62,40.7,11,942.1
2025-07-19 09:00:00,2.44,2.05,41.3,316,941.7
2025-07-19 10:00:00,4.31,3.56,40.1,274,941.0
2025-07-19 11:00:00,5.7,4.5,40.0,269,940.3
2025-07-19 12:00:00,6.26,4.86,40.0,262,940.6
2025-07-19 13:00:00,7.56,5.47,39.9,250,941.1
2025-07-19 14:00:00,6.05,3.77,36.1,247,940.5
2025-07-19 15:00:00,5.65,3.0,35.7,239,941.2
