time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2023-12-03 18:00:00,1.12,1.12,3.7,190,955.0
2023-12-03 19:00:00,1.91,1.3,3.6,227,954.8
2023-12-03 20:00:00,3.27,1.49,5.0,247,955.3
2023-12-03 21:00:00,5.07,2.0,6.4,255,955.8
2023-12-03 22:00:00,6.28,2.78,7.8,256,957.1
2023-12-03 23:00:00,7.05,3.09,8.7,252,957.5
2023-12-04 00:00:00,7.5,3.54,8.3,261,957.8
2023-12-04 01:00:00,7.81,4.05,8.5,260,958.5
2023-12-04 02:00:00,8.43,4.57,8.9,265,959.2
2023-12-04 03:00:00,8.11,4.65,8.8,267,960.0
2023-12-04 04:00:00,7.5,4.52,8.2,269,960.5
2023-12-04 05:00:00,6.71,4.4,7.4,273,960.8
2023-12-04 06:00:00,6.91,4.54,6.6,267,962.2
2023-12-04 07:00:00,6.85,4.67,6.2,263,962.4
2023-12-04 08:00:00,6.91,4.42,6.2,268,962.9
2023-12-04 09:00:00,6.4,4.0,6.1,271,963.3
2023-12-04 10:00:00,5.63,3.37,5.2,264,963.2
2023-12-04 11:00:00,4.79,2.85,5.9,259,963.2
2023-12-04 12:00:00,4.31,2.2,6.3,248,963.8
2023-12-04 13:00:00,4.13,1.98,6.4,238,963.7
2023-12-04 14:00:00,3.77,1.64,6.3,238,963.4
2023-12-04 15:00:00,3.54,1.49,6.2,241,963.3
2023-12-04 16:00:00,2.95,1.13,5.9,246,963.2
2023-12-04 17:00:00,2.15,0.86,5.3,242,962.3
2023-12-04 18:00:00,1.58,0.72,4.9,235,962.3
2023-12-04 19:00:00,1.27,0.67,4.3,225,961.7
2023-12-04 20:00:00,1.08,0.61,3.3,202,961.2
2023-12-04 21:00:00,1.17,0.61,3.1,160,961.0
2023-12-04 22:00:00,2.06,1.08,2.6,141,961.1
2023-12-04 23:00:00,3.67,1.56,2.6,101,960.9
2023-12-05 00:00:00,6.12,2.66,3.5,95,961.2
2023-12-05 01:00:00,7.38,3.65,4.1,99,961.6
2023-12-05 02:00:00,7.34,3.9,4.3,96,962.2
2023-12-05 03:00:00,7.5,4.1,4.1,91,962.2
2023-12-05 04:00:00,7.3,4.4,3.8,92,962.1
2023-12-05 05:00:00,6.9,4.9,7.4,91,962.0
2023-12-05 06:00:00,7.51,5.51,7.3,87,961.2
2023-12-05 07:00:00,7.71,5.71,7.5,87,959.8
2023-12-05 08:00:00,7.61,5.61,9.6,88,959.3
2023-12-05 09:00:00,7.21,5.2,10.0,88,958.5
2023-12-05 10:00:00,7.0,4.5,7.2,92,957.7
2023-12-05 11:00:00,7.2,3.91,7.2,89,957.4
2023-12-05 12:00:00,7.1,3.51,7.2,88,957.2
2023-12-05 13:00:00,7.01,3.3,7.3,92,956.7
2023-12-05 14:00:00,6.69,3.04,6.0,99,956.1
2023-12-05 15:00:00,6.4,2.83,6.1,100,955.6
2023-12-05 16:00:00,6.25,2.73,5.9,97,954.9
2023-12-05 17:00:00,6.04,2.65,5.0,97,953.9
2023-12-05 18:00:00,6.14,2.67,4.5,97,953.0
2023-12-05 19:00:00,6.05,2.53,4.2,98,952.6
2023-12-05 20:00:00,5.97,2.56,4.0,99,952.1
2023-12-05 21:00:00,5.87,2.51,3.8,99,951.5
2023-12-05 22:00:00,5.55,2.3,3.4,104,951.1
2023-12-05 23:00:00,5.1,2.08,2.9,101,950.7
2023-12-06 00:00:00,4.92,1.89,2.5,95,950.5
2023-12-06 01:00:00,4.74,1.86,2.1,97,950.2
2023-12-06 02:00:00,4.39,1.7,2.4,102,950.5
2023-12-06 03:00:00,3.91,1.7,3.7,103,951.2
2023-12-06 04:00:00,3.52,1.77,6.1,105,951.9
2023-12-06 05:00:00,2.98,1.39,11.7,104,952.9
2023-12-06 06:00:00,2.43,1.75,12.2,99,952.9
2023-12-06 07:00:00,2.26,1.73,12.5,103,952.4
2023-12-06 08:00:00,1.96,1.55,13.0,105,951.8
2023-12-06 09:00:00,1.52,1.08,13.1,113,951.8
2023-12-06 10:00:00,1.53,1.2,10.5,148,951.6
2023-12-06 11:00:00,1.81,1.4,9.3,186,951.8
2023-12-06 12:00:00,1.75,1.08,7.8,246,951.4
2023-12-06 13:00:00,2.86,1.57,8.9,258,952.2
2023-12-06 14:00:00,4.32,1.64,8.6,257,952.3
2023-12-06 15:00:00,6.21,2.55,9.4,266,952.8
2023-12-06 16:00:00,7.63,3.52,9.5,275,953.4
2023-12-06 17:00:00,8.49,4.3,7.1,278,953.7
2023-12-06 18:00:00,8.72,4.7,6.9,274,954.9
2023-12-06 19:00:00,8.7,4.92,7.0,270,955.8
2023-12-06 20:00:00,8.3,4.82,6.1,269,956.2
2023-12-06 21:00:00,8.0,4.73,5.1,269,956.3
2023-12-06 22:00:00,8.02,4.95,4.3,266,956.4
2023-12-06 23:00:00,8.21,5.12,4.1,267,956.6
2023-12-07 00:00:00,8.34,5.25,4.2,264,957.1
2023-12-07 01:00:00,8.23,5.33,4.2,265,957.7
2023-12-07 02:00:00,7.64,4.96,3.5,264,958.2
2023-12-07 03:00:00,6.95,4.47,3.0,263,958.3
2023-12-07 04:00:00,6.18,4.39,2.7,261,958.6
2023-12-07 05:00:00,5.87,4.28,4.1,261,958.3
2023-12-07 06:00:00,5.61,4.22,4.0,266,957.9
2023-12-07 07:00:00,5.6,4.2,4.1,269,957.4
2023-12-07 08:00:00,5.41,4.12,4.0,266,956.9
2023-12-07 09:00:00,5.33,3.93,4.2,264,956.7
2023-12-07 10:00:00,5.15,3.7,2.8,252,956.3
2023-12-07 11:00:00,5.06,2.88,2.9,252,956.2
2023-12-07 12:00:00,4.47,2.35,3.3,260,956.4
2023-12-07 13:00:00,3.44,1.65,2.9,262,956.3
2023-12-07 14:00:00,3.11,1.46,2.5,264,956.1
2023-12-07 15:00:00,3.18,1.62,2.6,257,955.6
2023-12-07 16:00:00,3.2,1.39,2.6,250,955.5
2023-12-07 17:00:00,2.73,1.08,2.5,246,955.0
2023-12-07 18:00:00,2.06,1.14,2.5,241,954.5
2023-12-07 19:00:00,1.44,0.85,2.3,236,954.0
2023-12-07 20:00:00,1.0,0.61,1.9,233,953.1
2023-12-07 21:00:00,0.92,0.61,1.8,229,952.8
2023-12-07 22:00:00,1.3,0.85,1.1,247,952.9
2023-12-07 23:00:00,1.82,0.95,0.8,279,952.5
2023-12-08 00:00:00,2.32,1.06,0.6,263,952.6
2023-12-08 01:00:00,2.79,1.27,0.7,249,952.6
2023-12-08 02:00:00,3.26,1.36,0.6,252,952.5
2023-12-08 03:00:00,3.71,1.79,1.2,256,953.1
2023-12-08 04:00:00,3.59,2.28,1.5,257,953.1
2023-12-08 05:00:00,3.63,2.73,3.0,262,953.2
2023-12-08 06:00:00,3.91,3.01,3.0,266,952.9
2023-12-08 07:00:00,4.2,3.31,3.0,267,952.5
2023-12-08 08:00:00,4.7,3.61,3.5,268,952.3
2023-12-08 09:00:00,5.31,4.01,3.6,267,952.6
2023-12-08 10:00:00,5.71,4.21,1.8,267,953.5
2023-12-08 11:00:00,5.62,3.73,1.7,265,954.1
2023-12-08 12:00:00,5.74,3.75,1.5,263,954.8
2023-12-08 13:00:00,6.07,3.86,1.3,261,955.1
2023-12-08 14:00:00,6.54,4.24,0.4,264,955.5
2023-12-08 15:00:00,6.64,4.24,0.3,264,955.7
2023-12-08 16:00:00,6.26,4.06,0.2,262,955.9
2023-12-08 17:00:00,5.87,3.77,-0.6,261,955.6
2023-12-08 18:00:00,5.66,3.47,-0.6,262,955.7
2023-12-08 19:00:00,5.74,3.55,-0.6,263,955.9
2023-12-08 20:00:00,5.93,3.73,-1.3,264,955.7
2023-12-08 21:00:00,6.22,4.13,-1.4,265,956.1
2023-12-08 22:00:00,7.14,4.71,-2.0,259,957.2
2023-12-08 23:00:00,7.52,5.02,-2.0,266,957.9
2023-12-09 00:00:00,7.72,5.12,-2.0,266,958.0
2023-12-09 01:00:00,7.72,5.02,-2.1,266,959.1
2023-12-09 02:00:00,7.63,4.95,-2.8,265,959.8
2023-12-09 03:00:00,7.6,5.0,-2.8,261,960.8
2023-12-09 04:00:00,7.3,5.3,-2.8,261,961.4
2023-12-09 05:00:00,7.16,5.26,-2.1,263,961.7
2023-12-09 06:00:00,7.22,5.32,-1.8,266,962.0
2023-12-09 07:00:00,7.51,5.51,-1.6,268,961.9
2023-12-09 08:00:00,7.8,5.7,-1.4,271,962.2
2023-12-09 09:00:00,7.91,5.7,-1.6,272,962.8
2023-12-09 10:00:00,6.82,4.72,-3.3,266,963.9
2023-12-09 11:00:00,5.84,3.65,-3.1,263,964.2
2023-12-09 12:00:00,5.46,3.2,-3.1,256,965.3
2023-12-09 13:00:00,5.46,3.16,-2.8,256,965.5
2023-12-09 14:00:00,5.07,2.79,-4.4,255,965.7
2023-12-09 15:00:00,4.68,2.37,-4.6,250,965.7
2023-12-09 16:00:00,4.39,2.02,-4.6,246,966.0
2023-12-09 17:00:00,4.03,1.8,-5.6,247,965.5
2023-12-09 18:00:00,3.58,1.8,-6.3,247,965.4
2023-12-09 19:00:00,2.97,2.11,-6.2,250,965.4
2023-12-09 20:00:00,2.4,1.66,-6.2,253,965.2
2023-12-09 21:00:00,1.99,1.36,-6.2,252,965.1
2023-12-09 22:00:00,2.37,1.7,-4.7,242,966.5
2023-12-09 23:00:00,1.3,0.67,-4.4,270,965.8
2023-12-10 00:00:00,0.64,0.54,-4.3,231,965.9
2023-12-10 01:00:00,0.41,0.32,-4.5,194,965.8
2023-12-10 02:00:00,0.5,0.5,-4.5,127,965.6
2023-12-10 03:00:00,1.2,1.12,-4.7,95,965.5
2023-12-10 04:00:00,1.71,0.8,-3.7,97,965.6
2023-12-10 05:00:00,1.91,1.3,-2.0,96,965.5
2023-12-10 06:00:00,2.22,1.8,-2.5,98,965.1
2023-12-10 07:00:00,2.67,2.14,-2.6,103,963.9
2023-12-10 08:00:00,3.04,2.42,-1.6,99,963.4
2023-12-10 09:00:00,3.57,2.65,-1.7,101,962.5
2023-12-10 10:00:00,4.05,2.57,-4.7,106,962.1
2023-12-10 11:00:00,4.55,2.41,-5.3,99,960.8
2023-12-10 12:00:00,5.54,2.83,-5.2,97,960.7
2023-12-10 13:00:00,5.89,3.04,-4.8,100,960.2
2023-12-10 14:00:00,5.97,3.22,-5.0,99,959.5
2023-12-10 15:00:00,5.97,3.22,-5.0,99,958.6
2023-12-10 16:00:00,5.66,3.01,-5.4,98,957.6
2023-12-10 17:00:00,5.33,2.81,-5.8,96,956.6
2023-12-10 18:00:00,4.94,2.51,-6.1,97,955.6
2023-12-10 19:00:00,4.55,2.21,-6.2,99,955.1
2023-12-10 20:00:00,3.91,1.84,-6.2,103,954.3
2023-12-10 21:00:00,3.38,1.36,-6.7,109,953.5
2023-12-10 22:00:00,2.95,1.44,-6.5,118,953.6
2023-12-10 23:00:00,3.35,1.61,-6.8,100,952.5
2023-12-11 00:00:00,3.26,1.33,-6.4,101,952.1
2023-12-11 01:00:00,3.21,1.32,-6.7,95,951.4
2023-12-11 02:00:00,3.14,1.33,-5.8,99,951.2
2023-12-11 03:00:00,3.14,1.32,-5.2,99,951.4
2023-12-11 04:00:00,3.03,1.6,-4.4,98,951.4
2023-12-11 05:00:00,2.71,1.9,-2.0,94,951.6
2023-12-11 06:00:00,2.5,1.9,-2.1,90,951.0
2023-12-11 07:00:00,2.1,1.6,-2.3,93,950.3
2023-12-11 08:00:00,1.43,1.24,-2.2,102,949.6
2023-12-11 09:00:00,1.08,0.94,-2.1,124,949.3
2023-12-11 10:00:00,0.36,0.32,-2.7,124,949.1
2023-12-11 11:00:00,1.08,0.85,-2.9,248,949.1
2023-12-11 12:00:00,2.42,1.34,-3.4,246,949.5
2023-12-11 13:00:00,4.63,2.63,-2.8,264,949.7
2023-12-11 14:00:00,5.7,3.42,-2.6,268,950.0
2023-12-11 15:00:00,6.2,3.91,-2.6,270,950.1
2023-12-11 16:00:00,6.8,4.31,-2.7,269,950.6
2023-12-11 17:00:00,7.51,4.83,-4.4,267,950.8
2023-12-11 18:00:00,8.15,5.36,-4.8,264,951.8
2023-12-11 19:00:00,8.58,5.79,-5.3,262,952.5
2023-12-11 20:00:00,8.76,5.87,-6.3,263,953.1
2023-12-11 21:00:00,8.8,5.81,-6.3,262,953.7
2023-12-11 22:00:00,8.3,5.39,-7.3,257,955.9
2023-12-11 23:00:00,7.69,5.19,-7.5,257,955.5
2023-12-12 00:00:00,7.94,5.24,-7.4,259,956.5
2023-12-12 01:00:00,8.18,5.36,-7.2,258,957.6
2023-12-12 02:00:00,8.5,5.59,-8.2,261,958.0
2023-12-12 03:00:00,8.76,5.76,-8.0,263,959.6
2023-12-12 04:00:00,8.85,5.95,-7.8,264,960.6
2023-12-12 05:00:00,9.23,6.34,-8.1,266,961.5
2023-12-12 06:00:00,9.31,6.62,-8.4,268,962.1
2023-12-12 07:00:00,9.3,6.61,-8.5,269,963.0
2023-12-12 08:00:00,9.4,6.61,-9.9,269,963.7
2023-12-12 09:00:00,9.61,6.63,-10.2,268,965.3
2023-12-12 10:00:00,9.5,6.02,-14.5,262,966.3
2023-12-12 11:00:00,9.83,6.11,-14.8,258,968.2
2023-12-12 12:00:00,9.71,5.99,-14.9,258,969.6
2023-12-12 13:00:00,9.57,5.87,-15.2,259,970.4
2023-12-12 14:00:00,9.69,5.97,-16.9,259,971.0
2023-12-12 15:00:00,9.87,5.94,-16.7,259,971.7
2023-12-12 16:00:00,9.85,5.92,-16.6,260,972.4
2023-12-12 17:00:00,9.67,5.73,-17.8,259,972.5
2023-12-12 18:00:00,9.24,5.61,-17.7,260,973.1
2023-12-12 19:00:00,8.86,5.2,-17.4,259,973.4
2023-12-12 20:00:00,8.81,4.92,-18.5,258,973.8
2023-12-12 21:00:00,8.63,4.83,-18.5,257,974.2
2023-12-12 22:00:00,7.93,4.4,-18.7,265,974.8
2023-12-12 23:00:00,7.91,4.23,-18.9,261,975.0
2023-12-13 00:00:00,7.47,3.86,-18.8,258,976.0
2023-12-13 01:00:00,6.33,3.01,-19.0,254,976.9
2023-12-13 02:00:00,5.15,2.12,-20.0,252,977.0
2023-12-13 03:00:00,3.93,1.39,-20.6,255,977.7
2023-12-13 04:00:00,2.47,0.99,-20.2,256,978.1
2023-12-13 05:00:00,1.03,0.5,-16.9,241,979.0
2023-12-13 06:00:00,0.78,0.54,-15.8,130,979.9
2023-12-13 07:00:00,1.49,0.57,-15.8,110,979.6
2023-12-13 08:00:00,1.99,1.27,-15.3,108,979.9
2023-12-13 09:00:00,2.21,1.63,-16.1,108,979.7
2023-12-13 10:00:00,1.94,1.77,-17.4,125,980.2
2023-12-13 11:00:00,1.78,1.58,-17.1,128,980.7
2023-12-13 12:00:00,2.18,1.7,-18.5,106,980.6
2023-12-13 13:00:00,3.11,2.2,-19.9,96,980.3
2023-12-13 14:00:00,4.1,2.39,-21.5,90,979.6
2023-12-13 15:00:00,4.9,1.92,-22.2,92,980.0
2023-12-13 16:00:00,5.51,2.06,-21.7,93,979.9
2023-12-13 17:00:00,6.03,2.44,-21.1,96,979.9
2023-12-13 18:00:00,6.34,2.62,-20.8,96,980.1
2023-12-13 19:00:00,6.55,2.82,-20.7,97,979.8
2023-12-13 20:00:00,6.75,2.91,-20.8,97,979.5
2023-12-13 21:00:00,6.77,3.01,-21.0,98,979.2
2023-12-13 22:00:00,6.1,2.77,-21.4,108,980.1
2023-12-13 23:00:00,6.91,3.2,-21.6,93,978.9
2023-12-14 00:00:00,7.72,3.61,-21.9,94,978.7
2023-12-14 01:00:00,7.86,3.67,-21.8,97,978.5
2023-12-14 02:00:00,7.81,3.7,-21.1,100,978.4
2023-12-14 03:00:00,7.92,3.79,-21.1,100,978.2
2023-12-14 04:00:00,8.04,4.08,-18.5,101,978.3
2023-12-14 05:00:00,8.16,4.34,-14.9,101,978.3
2023-12-14 06:00:00,8.28,4.63,-13.1,102,978.1
2023-12-14 07:00:00,8.35,4.9,-12.7,101,976.7
2023-12-14 08:00:00,8.75,5.1,-10.8,101,975.5
2023-12-14 09:00:00,9.24,5.18,-11.3,100,974.2
2023-12-14 10:00:00,9.57,5.79,-10.6,101,973.5
2023-12-14 11:00:00,10.76,6.04,-10.0,96,972.9
2023-12-14 12:00:00,11.05,6.13,-9.5,95,972.0
2023-12-14 13:00:00,10.87,5.94,-9.1,96,970.9
2023-12-14 14:00:00,10.58,5.74,-10.0,97,969.7
2023-12-14 15:00:00,10.49,5.64,-11.2,98,968.5
2023-12-14 16:00:00,10.3,5.56,-11.4,98,967.3
2023-12-14 17:00:00,10.11,5.38,-12.0,99,966.0
2023-12-14 18:00:00,9.83,5.08,-12.4,99,964.9
2023-12-14 19:00:00,9.52,4.81,-12.5,99,964.1
2023-12-14 20:00:00,9.12,4.44,-12.9,99,963.0
2023-12-14 21:00:00,9.03,4.3,-13.4,100,962.0
2023-12-14 22:00:00,7.88,3.8,-13.7,105,961.4
2023-12-14 23:00:00,8.27,3.85,-13.9,98,960.2
2023-12-15 00:00:00,8.1,3.76,-14.4,99,959.8
2023-12-15 01:00:00,7.73,3.47,-14.5,100,959.3
2023-12-15 02:00:00,7.55,3.44,-13.5,101,959.2
2023-12-15 03:00:00,7.4,3.42,-13.3,103,958.8
2023-12-15 04:00:00,7.11,3.42,-10.7,104,959.2
2023-12-15 05:00:00,6.79,3.38,-6.2,104,959.6
2023-12-15 06:00:00,6.24,3.31,-6.0,106,959.3
2023-12-15 07:00:00,5.68,3.14,-4.3,104,958.7
2023-12-15 08:00:00,5.36,2.79,-3.3,104,958.6
2023-12-15 09:00:00,4.74,2.06,-5.1,108,957.4
2023-12-15 10:00:00,3.76,2.0,-2.3,115,958.4
2023-12-15 11:00:00,3.07,1.28,-5.3,109,957.6
2023-12-15 12:00:00,2.53,0.89,-5.7,108,957.8
2023-12-15 13:00:00,1.8,0.73,-5.9,124,958.1
2023-12-15 14:00:00,1.42,0.73,-6.4,129,957.8
2023-12-15 15:00:00,1.66,0.89,-6.6,123,957.9
2023-12-15 16:00:00,2.38,1.06,-7.1,105,957.6
2023-12-15 17:00:00,3.31,1.35,-7.5,95,956.8
2023-12-15 18:00:00,3.91,1.42,-7.3,94,956.7
2023-12-15 19:00:00,3.95,1.35,-7.4,99,956.5
2023-12-15 20:00:00,3.55,1.13,-6.7,100,956.4
2023-12-15 21:00:00,3.18,1.06,-6.3,103,956.8
2023-12-15 22:00:00,3.06,1.43,-6.7,128,958.6
2023-12-15 23:00:00,3.04,1.28,-6.7,99,957.7
2023-12-16 00:00:00,4.0,1.61,-7.1,89,958.5
2023-12-16 01:00:00,3.85,1.3,-6.8,99,958.4
2023-12-16 02:00:00,3.65,1.08,-6.4,99,958.8
2023-12-16 03:00:00,3.47,1.14,-6.1,102,959.0
2023-12-16 04:00:00,3.18,1.28,-3.9,103,959.7
2023-12-16 05:00:00,2.57,1.26,1.7,103,961.0
2023-12-16 06:00:00,1.92,1.41,3.1,99,961.4
2023-12-16 07:00:00,1.49,1.17,3.8,110,961.1
2023-12-16 08:00:00,1.13,0.92,4.4,135,960.8
2023-12-16 09:00:00,1.0,0.73,4.7,174,961.0
2023-12-16 10:00:00,0.64,0.45,1.8,141,960.9
2023-12-16 11:00:00,0.73,0.5,0.4,196,960.7
2023-12-16 12:00:00,0.63,0.63,-2.9,252,960.4
2023-12-16 13:00:00,1.46,1.0,-2.8,254,961.1
2023-12-16 14:00:00,2.42,1.03,-3.5,246,961.2
2023-12-16 15:00:00,3.13,1.25,-3.5,243,961.4
2023-12-16 16:00:00,3.27,1.22,-4.3,247,961.6
2023-12-16 17:00:00,3.42,1.28,-4.7,249,961.3
2023-12-16 18:00:00,3.67,1.5,-4.6,244,961.8
2023-12-16 19:00:00,4.02,1.56,-5.3,243,961.7
2023-12-16 20:00:00,4.31,1.63,-5.5,248,961.8
2023-12-16 21:00:00,4.35,1.7,-5.2,247,962.3
2023-12-16 22:00:00,4.02,1.56,-4.3,243,963.6
2023-12-16 23:00:00,2.87,1.03,-3.9,241,963.6
2023-12-17 00:00:00,2.91,0.94,-3.4,243,964.3
2023-12-17 01:00:00,2.83,0.94,-4.1,238,964.6
2023-12-17 02:00:00,2.33,0.61,-4.1,227,964.9
2023-12-17 03:00:00,1.21,0.58,-3.1,204,965.5
2023-12-17 04:00:00,1.0,0.78,-1.7,143,966.2
2023-12-17 05:00:00,1.66,0.98,1.3,123,967.1
2023-12-17 06:00:00,1.75,1.32,2.1,103,967.2
2023-12-17 07:00:00,2.01,1.6,2.2,96,966.6
2023-12-17 08:00:00,2.12,1.61,2.6,98,966.4
2023-12-17 09:00:00,2.14,1.63,2.0,101,965.9
2023-12-17 10:00:00,2.9,1.9,-0.8,92,966.6
2023-12-17 11:00:00,3.91,1.91,-2.8,103,965.9
2023-12-17 12:00:00,4.34,2.14,-2.4,105,966.7
2023-12-17 13:00:00,4.3,2.16,-2.3,108,966.5
2023-12-17 14:00:00,4.32,2.22,-3.1,103,966.3
2023-12-17 15:00:00,4.93,2.6,-3.0,96,965.9
2023-12-17 16:00:00,5.6,2.8,-2.9,92,965.6
2023-12-17 17:00:00,6.0,2.9,-3.6,91,965.1
2023-12-17 18:00:00,6.11,2.9,-3.3,93,965.3
2023-12-17 19:00:00,5.74,2.71,-3.4,97,964.7
2023-12-17 20:00:00,5.46,2.51,-4.5,98,964.3
2023-12-17 21:00:00,5.52,2.51,-4.5,95,963.9
2023-12-17 22:00:00,5.32,2.71,-5.1,95,964.8
2023-12-17 23:00:00,5.91,3.01,-5.1,93,964.2
2023-12-18 00:00:00,5.81,2.92,-5.1,94,963.7
2023-12-18 01:00:00,5.76,2.94,-5.2,98,963.6
2023-12-18 02:00:00,5.56,2.84,-5.2,98,963.2
2023-12-18 03:00:00,5.47,2.84,-4.8,99,963.3
2023-12-18 04:00:00,5.16,2.83,-2.9,99,963.6
2023-12-18 05:00:00,5.02,3.41,1.0,95,963.7
2023-12-18 06:00:00,5.2,3.8,1.7,91,963.4
2023-12-18 07:00:00,5.4,4.0,1.9,89,962.7
2023-12-18 08:00:00,5.5,4.1,3.6,92,962.5
2023-12-18 09:00:00,5.52,4.01,3.4,95,962.5
2023-12-18 10:00:00,5.42,3.41,0.3,95,961.7
2023-12-18 11:00:00,6.04,3.13,-0.8,97,961.3
2023-12-18 12:00:00,6.81,3.51,-1.1,93,961.6
2023-12-18 13:00:00,7.03,3.61,-1.1,95,961.3
2023-12-18 14:00:00,6.96,3.42,-2.1,97,960.9
2023-12-18 15:00:00,6.89,3.35,-2.2,99,961.0
2023-12-18 16:00:00,6.91,3.37,-2.2,100,960.7
2023-12-18 17:00:00,7.0,3.4,-2.7,100,960.0
2023-12-18 18:00:00,7.28,3.52,-2.9,99,959.5
2023-12-18 19:00:00,7.37,3.52,-3.1,98,959.0
2023-12-18 20:00:00,7.45,3.52,-2.4,97,958.9
2023-12-18 21:00:00,7.58,3.64,-2.3,98,958.7
2023-12-18 22:00:00,6.84,3.31,-3.2,105,958.7
2023-12-18 23:00:00,6.97,3.35,-3.1,98,958.3
2023-12-19 00:00:00,7.13,3.42,-2.5,95,958.2
2023-12-19 01:00:00,7.05,3.38,-2.1,97,958.0
2023-12-19 02:00:00,6.79,3.23,-0.6,99,958.3
2023-12-19 03:00:00,6.22,3.01,-0.1,101,958.5
2023-12-19 04:00:00,5.32,2.6,1.0,102,959.1
2023-12-19 05:00:00,3.77,1.75,3.8,101,959.9
2023-12-19 06:00:00,2.18,1.25,4.8,106,960.6
2023-12-19 07:00:00,0.81,0.61,5.4,150,960.6
2023-12-19 08:00:00,4.0,3.01,6.3,267,961.2
