time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2026-01-06 16:00:00,5.16,1.95,-1.1,102,963.3
2026-01-06 17:00:00,4.17,1.57,-2.7,100,962.9
2026-01-06 18:00:00,3.26,1.17,-2.7,95,962.6
2026-01-06 19:00:00,2.5,0.96,-3.0,92,962.4
2026-01-06 20:00:00,1.75,0.84,-3.9,93,962.4
2026-01-06 21:00:00,1.05,0.96,-4.5,121,962.5
2026-01-06 22:00:00,1.5,1.27,-4.7,210,962.9
2026-01-06 23:00:00,1.34,1.15,-4.8,243,962.9
2026-01-07 00:00:00,0.89,1.15,-4.8,254,962.9
2026-01-07 01:00:00,1.1,1.32,-4.6,227,963.1
2026-01-07 02:00:00,1.35,1.29,-4.6,228,963.6
2026-01-07 03:00:00,1.18,1.31,-4.4,216,964.1
2026-01-07 04:00:00,0.82,1.3,-0.5,166,965.4
2026-01-07 05:00:00,0.93,0.97,4.2,126,966.8
2026-01-07 06:00:00,0.89,0.68,4.7,117,966.8
2026-01-07 07:00:00,0.6,0.51,5.3,114,965.9
2026-01-07 08:00:00,0.34,0.27,5.7,207,965.6
2026-01-07 09:00:00,0.65,0.54,5.7,247,965.2
2026-01-07 10:00:00,2.42,1.39,2.2,246,965.2
2026-01-07 11:00:00,2.98,2.31,2.6,262,964.9
2026-01-07 12:00:00,2.14,1.58,-0.2,281,964.8
2026-01-07 13:00:00,1.05,1.23,-1.6,245,964.7
2026-01-07 14:00:00,1.12,1.12,-2.3,170,964.5
2026-01-07 15:00:00,1.61,0.81,-2.6,150,964.6
2026-01-07 16:00:00,1.48,0.69,-3.1,135,964.2
2026-01-07 17:00:00,1.57,0.64,-4.5,117,963.9
2026-01-07 18:00:00,1.89,0.67,-4.5,102,963.6
2026-01-07 19:00:00,2.16,0.82,-4.6,95,963.7
2026-01-07 20:00:00,2.07,0.89,-4.5,98,963.8
2026-01-07 21:00:00,1.78,1.02,-4.2,122,964.1
2026-01-07 22:00:00,1.55,1.35,-5.1,182,964.4
2026-01-07 23:00:00,0.51,0.93,-5.4,151,964.3
2026-01-08 00:00:00,0.76,1.01,-5.6,113,964.4
2026-01-08 01:00:00,1.11,1.35,-5.4,162,964.7
2026-01-08 02:00:00,1.66,1.5,-5.5,175,964.5
2026-01-08 03:00:00,1.53,1.41,-4.5,169,965.3
2026-01-08 04:00:00,1.34,1.26,-0.9,135,966.1
2026-01-08 05:00:00,1.73,1.1,3.0,112,967.1
2026-01-08 06:00:00,1.84,1.53,4.3,103,967.0
2026-01-08 07:00:00,2.02,1.66,4.2,97,966.2
2026-01-08 08:00:00,2.13,1.77,5.6,99,965.6
2026-01-08 09:00:00,2.4,1.93,5.1,102,965.3
2026-01-08 10:00:00,2.4,1.39,1.4,107,964.3
2026-01-08 11:00:00,2.67,2.4,-1.1,107,963.8
2026-01-08 12:00:00,3.4,2.45,-1.4,93,963.9
2026-01-08 13:00:00,4.13,1.95,-1.1,97,963.9
2026-01-08 14:00:00,3.97,1.73,-2.7,104,963.3
2026-01-08 15:00:00,3.87,1.62,-2.5,101,963.4
2026-01-08 16:00:00,4.17,1.72,-2.4,96,962.9
2026-01-08 17:00:00,4.46,1.79,-3.4,94,962.6
2026-01-08 18:00:00,4.42,1.75,-3.4,95,962.0
2026-01-08 19:00:00,4.27,1.68,-4.0,95,961.5
2026-01-08 20:00:00,4.31,1.7,-4.4,95,960.9
2026-01-08 21:00:00,4.43,1.78,-4.5,96,960.5
2026-01-08 22:00:00,3.71,1.45,-4.3,104,960.3
2026-01-08 23:00:00,3.4,1.35,-4.7,92,959.1
2026-01-09 00:00:00,3.83,1.43,-4.8,83,958.9
2026-01-09 01:00:00,4.1,1.56,-4.8,92,958.4
2026-01-09 02:00:00,3.92,1.56,-4.3,104,958.7
2026-01-09 03:00:00,3.4,1.5,-3.9,107,958.8
2026-01-09 04:00:00,3.06,1.63,-0.7,101,959.5
2026-01-09 05:00:00,2.89,1.75,3.3,99,960.2
2026-01-09 06:00:00,3.15,2.4,3.8,93,959.2
2026-01-09 07:00:00,3.71,2.85,4.1,87,958.3
2026-01-09 08:00:00,3.77,2.91,5.3,84,957.5
2026-01-09 09:00:00,3.52,2.66,5.1,83,957.3
2026-01-09 10:00:00,2.4,1.46,1.8,92,956.4
2026-01-09 11:00:00,1.59,1.33,-0.3,136,956.3
2026-01-09 12:00:00,0.87,1.0,-1.9,156,955.8
2026-01-09 13:00:00,0.68,0.96,-1.8,126,955.8
2026-01-09 14:00:00,1.32,1.01,-3.0,119,955.4
2026-01-09 15:00:00,1.95,0.83,-3.2,113,955.0
2026-01-09 16:00:00,2.5,0.96,-3.4,106,954.6
2026-01-09 17:00:00,3.05,1.17,-4.7,100,954.2
2026-01-09 18:00:00,3.43,1.36,-4.9,103,953.6
2026-01-09 19:00:00,3.87,1.61,-5.1,104,953.1
2026-01-09 20:00:00,4.05,1.68,-5.6,103,952.7
2026-01-09 21:00:00,4.17,1.71,-6.0,100,952.5
2026-01-09 22:00:00,3.42,1.52,-6.0,111,952.3
2026-01-09 23:00:00,3.57,1.6,-5.8,101,951.9
2026-01-10 00:00:00,4.09,1.73,-5.6,98,952.3
2026-01-10 01:00:00,3.76,1.66,-6.0,109,952.3
2026-01-10 02:00:00,3.0,1.44,-6.0,114,952.7
2026-01-10 03:00:00,2.77,1.46,-5.6,107,953.1
2026-01-10 04:00:00,2.91,1.72,-2.0,106,954.2
2026-01-10 05:00:00,2.96,1.52,4.2,106,955.7
2026-01-10 06:00:00,2.85,2.03,5.4,101,955.5
2026-01-10 07:00:00,3.37,2.57,6.9,96,955.0
2026-01-10 08:00:00,3.66,2.81,8.3,94,954.4
2026-01-10 09:00:00,3.76,2.8,7.6,94,953.9
2026-01-10 10:00:00,3.93,2.0,4.1,97,953.1
2026-01-10 11:00:00,3.87,2.37,1.2,110,952.2
2026-01-10 12:00:00,3.7,2.04,0.5,103,952.1
2026-01-10 13:00:00,4.31,2.0,0.1,94,952.1
2026-01-10 14:00:00,4.78,1.86,-2.3,96,951.9
2026-01-10 15:00:00,5.04,1.95,-1.5,97,952.1
2026-01-10 16:00:00,5.18,1.97,-1.2,96,952.0
2026-01-10 17:00:00,5.3,2.05,-1.8,98,952.1
2026-01-10 18:00:00,5.41,2.18,-2.6,102,951.8
2026-01-10 19:00:00,5.51,2.26,-2.5,98,951.6
2026-01-10 20:00:00,5.75,2.37,-2.7,97,951.5
2026-01-10 21:00:00,5.93,2.48,-2.9,99,951.5
2026-01-10 22:00:00,5.92,2.5,-3.1,104,951.8
2026-01-10 23:00:00,6.03,2.61,-3.3,95,951.3
2026-01-11 00:00:00,6.51,2.75,-2.8,93,951.7
2026-01-11 01:00:00,6.33,2.64,-2.4,96,952.2
2026-01-11 02:00:00,5.87,2.46,-2.2,102,952.5
2026-01-11 03:00:00,5.6,2.53,-1.9,103,953.0
2026-01-11 04:00:00,5.43,2.62,0.6,100,953.6
2026-01-11 05:00:00,5.22,2.71,5.9,95,955.1
2026-01-11 06:00:00,5.01,3.41,7.2,93,955.1
2026-01-11 07:00:00,5.26,3.76,7.2,93,954.5
2026-01-11 08:00:00,5.15,3.75,8.9,92,954.0
2026-01-11 09:00:00,4.85,3.3,8.5,92,954.2
2026-01-11 10:00:00,4.79,2.54,4.7,101,954.1
2026-01-11 11:00:00,4.53,2.09,3.1,106,953.5
2026-01-11 12:00:00,4.14,1.87,2.9,105,954.0
2026-01-11 13:00:00,3.85,1.7,2.2,103,954.1
2026-01-11 14:00:00,3.48,1.78,0.5,108,953.9
2026-01-11 15:00:00,3.15,1.76,0.2,110,953.8
2026-01-11 16:00:00,3.23,1.6,0.4,106,953.8
2026-01-11 17:00:00,3.31,1.49,-1.2,101,953.2
2026-01-11 18:00:00,3.4,1.35,-0.7,100,953.6
2026-01-11 19:00:00,3.41,1.29,-0.7,101,953.5
2026-01-11 20:00:00,3.25,1.28,-1.5,100,953.2
2026-01-11 21:00:00,3.17,1.21,-1.6,96,953.2
2026-01-11 22:00:00,2.67,1.15,-2.9,111,953.8
2026-01-11 23:00:00,1.91,0.92,-3.3,110,953.3
2026-01-12 00:00:00,1.45,0.76,-3.5,88,953.6
2026-01-12 01:00:00,1.32,0.89,-3.4,101,953.7
2026-01-12 02:00:00,1.06,1.05,-3.5,131,953.9
2026-01-12 03:00:00,1.09,1.3,-3.4,196,954.2
2026-01-12 04:00:00,1.74,1.52,1.7,221,955.7
2026-01-12 05:00:00,2.59,1.54,7.6,236,956.8
2026-01-12 06:00:00,2.93,1.84,9.1,243,957.5
2026-01-12 07:00:00,4.34,3.18,9.3,258,956.6
2026-01-12 08:00:00,5.66,4.06,10.4,267,956.9
2026-01-12 09:00:00,6.76,4.02,10.4,267,957.5
2026-01-12 10:00:00,6.82,3.62,6.8,256,957.9
2026-01-12 11:00:00,6.58,3.06,5.9,246,958.3
2026-01-12 12:00:00,6.56,2.9,6.0,251,959.5
2026-01-12 13:00:00,6.5,2.91,5.9,251,960.8
2026-01-12 14:00:00,6.26,2.76,4.8,252,961.3
2026-01-12 15:00:00,6.47,2.82,4.9,253,962.3
2026-01-12 16:00:00,6.05,2.51,5.0,249,962.8
2026-01-12 17:00:00,5.41,2.34,4.0,249,963.1
2026-01-12 18:00:00,4.56,2.23,3.1,255,963.2
2026-01-12 19:00:00,3.83,1.64,3.7,248,963.5
2026-01-12 20:00:00,3.58,1.5,2.5,237,963.1
2026-01-12 21:00:00,3.08,1.36,2.1,234,963.1
2026-01-12 22:00:00,2.21,1.21,0.7,218,962.8
2026-01-12 23:00:00,1.86,1.25,-0.2,204,961.9
2026-01-13 00:00:00,1.12,1.05,-1.1,212,962.0
2026-01-13 01:00:00,0.72,0.9,-1.5,258,962.1
2026-01-13 02:00:00,0.85,1.2,-2.4,242,962.3
2026-01-13 03:00:00,0.67,1.15,-1.9,222,962.7
2026-01-13 04:00:00,0.56,1.12,0.6,117,963.0
2026-01-13 05:00:00,2.0,1.26,6.7,89,964.3
2026-01-13 06:00:00,3.15,2.35,8.5,89,964.1
2026-01-13 07:00:00,4.1,3.2,8.8,90,963.1
2026-01-13 08:00:00,4.4,3.45,9.2,93,962.4
2026-01-13 09:00:00,4.61,3.5,8.9,93,961.4
2026-01-13 10:00:00,4.48,3.06,5.6,106,960.1
2026-01-13 11:00:00,5.14,2.61,4.9,101,959.7
2026-01-13 12:00:00,6.96,3.46,4.1,86,959.8
2026-01-13 13:00:00,7.4,3.6,4.2,89,959.8
2026-01-13 14:00:00,7.32,3.51,2.9,94,959.2
2026-01-13 15:00:00,7.09,3.41,3.0,96,958.6
2026-01-13 16:00:00,6.96,3.36,2.8,94,957.8
2026-01-13 17:00:00,6.91,3.27,1.6,94,957.2
2026-01-13 18:00:00,6.78,3.15,1.3,95,956.5
2026-01-13 19:00:00,6.68,3.03,1.0,95,955.7
2026-01-13 20:00:00,6.57,2.95,0.0,94,954.7
2026-01-13 21:00:00,6.57,2.94,-0.7,94,953.8
2026-01-13 22:00:00,5.14,2.15,-1.3,109,953.5
2026-01-13 23:00:00,5.35,2.26,-1.4,89,952.4
2026-01-14 00:00:00,5.65,2.24,-1.5,91,952.1
2026-01-14 01:00:00,5.38,2.25,-1.3,100,951.8
2026-01-14 02:00:00,5.06,2.19,-1.4,108,951.7
2026-01-14 03:00:00,4.27,1.95,-1.3,111,951.5
2026-01-14 04:00:00,3.35,1.71,0.1,110,952.0
2026-01-14 05:00:00,1.89,1.19,4.2,122,952.8
2026-01-14 06:00:00,0.67,0.47,5.0,132,952.8
2026-01-14 07:00:00,0.74,0.67,5.2,250,951.8
2026-01-14 08:00:00,1.97,1.63,5.8,261,951.3
2026-01-14 09:00:00,2.98,2.33,5.7,262,950.8
2026-01-14 10:00:00,4.88,3.02,2.4,255,950.7
2026-01-14 11:00:00,6.15,3.05,1.3,257,950.7
2026-01-14 12:00:00,6.91,3.41,1.0,260,951.2
2026-01-14 13:00:00,6.97,3.43,1.2,257,951.8
2026-01-14 14:00:00,7.46,3.7,-0.2,256,952.0
2026-01-14 15:00:00,7.67,3.82,-0.0,255,952.4
2026-01-14 16:00:00,7.38,3.7,-0.2,254,952.6
2026-01-14 17:00:00,7.1,3.49,-0.6,253,952.5
2026-01-14 18:00:00,7.12,3.53,-0.8,250,952.7
2026-01-14 19:00:00,7.19,3.58,-1.0,249,952.6
2026-01-14 20:00:00,7.12,3.51,-2.1,252,952.8
2026-01-14 21:00:00,6.66,3.2,-2.0,251,953.0
2026-01-14 22:00:00,6.64,3.22,-1.9,237,953.7
2026-01-14 23:00:00,5.84,2.77,-1.9,258,953.9
2026-01-15 00:00:00,5.23,2.53,-1.9,260,954.5
2026-01-15 01:00:00,4.16,1.81,-1.7,252,955.4
2026-01-15 02:00:00,3.17,1.2,-1.9,249,955.0
2026-01-15 03:00:00,2.44,0.9,-1.9,247,955.2
2026-01-15 04:00:00,1.65,0.92,-1.0,235,955.6
2026-01-15 05:00:00,1.11,1.01,0.8,234,955.6
2026-01-15 06:00:00,0.97,0.85,-0.2,249,955.1
2026-01-15 07:00:00,1.14,0.92,-0.1,241,954.7
2026-01-15 08:00:00,1.35,1.1,0.2,231,954.2
2026-01-15 09:00:00,1.24,1.03,-0.1,223,953.6
2026-01-15 10:00:00,1.9,1.2,1.5,268,954.4
2026-01-15 11:00:00,2.0,1.83,0.3,267,953.6
2026-01-15 12:00:00,1.17,1.24,-0.7,260,953.7
2026-01-15 13:00:00,0.65,1.01,-1.3,203,953.5
2026-01-15 14:00:00,1.22,1.2,-1.8,161,953.0
2026-01-15 15:00:00,1.1,0.95,-1.5,227,953.2
2026-01-15 16:00:00,3.65,1.77,-1.1,261,954.2
2026-01-15 17:00:00,4.03,1.88,-1.9,259,954.2
2026-01-15 18:00:00,3.29,1.45,-2.3,244,954.4
2026-01-15 19:00:00,3.09,1.31,-2.1,247,954.3
2026-01-15 20:00:00,2.96,1.25,-2.6,265,954.2
2026-01-15 21:00:00,2.96,1.32,-2.9,266,953.6
2026-01-15 22:00:00,3.63,1.85,-2.7,258,953.4
2026-01-15 23:00:00,3.44,1.61,-2.5,262,953.5
2026-01-16 00:00:00,3.26,1.62,-2.7,249,952.7
2026-01-16 01:00:00,3.72,1.73,-2.4,237,952.6
2026-01-16 02:00:00,4.43,2.2,-2.1,243,952.3
2026-01-16 03:00:00,5.02,2.66,-2.3,250,952.2
2026-01-16 04:00:00,4.99,2.83,-2.1,254,952.3
2026-01-16 05:00:00,4.68,3.29,-1.8,254,951.8
2026-01-16 06:00:00,5.13,3.81,-2.1,257,951.3
2026-01-16 07:00:00,6.18,4.52,-2.0,261,950.7
2026-01-16 08:00:00,7.09,5.13,-2.4,261,950.2
2026-01-16 09:00:00,7.19,5.11,-2.7,259,949.8
2026-01-16 10:00:00,8.32,5.83,-5.2,255,950.2
2026-01-16 11:00:00,9.04,5.9,-5.8,264,950.7
2026-01-16 12:00:00,9.41,6.16,-6.4,261,951.0
2026-01-16 13:00:00,9.77,6.38,-6.6,259,951.5
2026-01-16 14:00:00,10.62,6.83,-8.0,260,951.6
2026-01-16 15:00:00,10.89,6.91,-7.9,261,952.5
2026-01-16 16:00:00,10.72,6.85,-7.9,261,952.9
2026-01-16 17:00:00,10.86,6.9,-9.3,264,953.4
2026-01-16 18:00:00,10.91,6.9,-9.8,264,954.2
2026-01-16 19:00:00,10.92,6.9,-9.8,262,954.9
2026-01-16 20:00:00,11.42,7.45,-10.9,262,955.3
2026-01-16 21:00:00,11.69,7.66,-11.2,261,956.0
2026-01-16 22:00:00,12.35,7.57,-12.1,260,957.2
2026-01-16 23:00:00,11.96,7.53,-12.2,262,957.9
2026-01-17 00:00:00,11.45,7.27,-12.3,262,958.5
2026-01-17 01:00:00,10.77,6.8,-12.5,264,959.9
2026-01-17 02:00:00,10.4,6.48,-13.7,262,960.8
2026-01-17 03:00:00,9.75,6.38,-13.7,262,961.5
2026-01-17 04:00:00,9.0,6.17,-13.6,261,962.2
2026-01-17 05:00:00,8.34,5.91,-12.4,261,962.4
2026-01-17 06:00:00,7.63,5.51,-12.4,262,962.7
2026-01-17 07:00:00,7.13,5.26,-12.0,262,962.4
2026-01-17 08:00:00,6.81,5.1,-11.2,262,962.4
2026-01-17 09:00:00,6.51,4.85,-10.2,262,962.8
2026-01-17 10:00:00,5.61,4.21,-11.5,252,963.7
2026-01-17 11:00:00,5.32,3.82,-12.3,265,964.4
2026-01-17 12:00:00,5.3,3.61,-12.6,268,964.9
2026-01-17 13:00:00,4.36,3.0,-12.9,261,965.5
2026-01-17 14:00:00,3.63,2.25,-13.1,255,965.4
2026-01-17 15:00:00,3.37,1.66,-12.9,252,965.1
2026-01-17 16:00:00,3.78,1.68,-12.8,250,964.9
2026-01-17 17:00:00,4.21,1.75,-12.3,254,965.2
2026-01-17 18:00:00,4.24,1.68,-12.2,255,965.6
2026-01-17 19:00:00,3.92,1.46,-11.9,251,965.7
2026-01-17 20:00:00,3.51,1.21,-12.1,244,965.8
2026-01-17 21:00:00,3.13,1.5,-11.9,241,965.6
2026-01-17 22:00:00,1.91,1.23,-12.5,223,966.5
2026-01-17 23:00:00,0.27,0.43,-12.8,158,966.0
2026-01-18 00:00:00,1.2,0.59,-13.5,88,965.5
2026-01-18 01:00:00,2.26,1.34,-13.7,103,965.4
2026-01-18 02:00:00,2.97,1.83,-13.8,103,965.4
2026-01-18 03:00:00,3.22,1.79,-12.9,102,965.4
2026-01-18 04:00:00,3.09,1.81,-11.5,99,966.0
2026-01-18 05:00:00,3.0,2.3,-8.1,92,966.1
2026-01-18 06:00:00,3.1,2.51,-7.8,88,965.8
2026-01-18 07:00:00,3.05,2.45,-7.7,88,965.1
2026-01-18 08:00:00,2.85,2.35,-6.1,92,964.7
2026-01-18 09:00:00,2.76,2.25,-6.3,95,964.4
2026-01-18 10:00:00,2.85,2.3,-8.0,90,964.3
2026-01-18 11:00:00,2.7,1.75,-7.8,89,964.5
2026-01-18 12:00:00,2.8,1.71,-8.9,88,964.4
2026-01-18 13:00:00,2.9,1.6,-8.5,93,964.8
2026-01-18 14:00:00,2.95,1.78,-10.0,101,964.4
2026-01-18 15:00:00,3.01,1.85,-9.9,101,963.9
2026-01-18 16:00:00,3.37,1.83,-10.4,97,963.6
2026-01-18 17:00:00,4.0,1.69,-10.8,93,962.9
2026-01-18 18:00:00,4.56,1.78,-10.6,93,962.9
2026-01-18 19:00:00,4.84,1.92,-10.4,98,962.5
2026-01-18 20:00:00,5.02,2.06,-10.9,100,962.3
2026-01-18 21:00:00,5.32,2.26,-11.0,99,961.9
2026-01-18 22:00:00,5.03,2.15,-11.1,100,961.9
2026-01-18 23:00:00,5.66,2.65,-11.3,93,961.5
2026-01-19 00:00:00,6.11,2.9,-11.4,93,961.4
2026-01-19 01:00:00,5.76,2.52,-11.5,98,961.5
2026-01-19 02:00:00,5.55,2.41,-9.4,101,961.9
2026-01-19 03:00:00,5.35,2.5,-9.1,104,961.9
2026-01-19 04:00:00,4.89,2.56,-6.9,104,962.4
2026-01-19 05:00:00,4.16,3.02,-4.0,100,962.4
2026-01-19 06:00:00,4.66,3.6,-4.0,94,961.7
2026-01-19 07:00:00,5.15,4.0,-3.8,92,960.8
2026-01-19 08:00:00,5.05,3.95,-2.2,92,960.5
