time,wind_speed_100m,wind_speed_10m,temperature_2m,wind_direction_100m,surface_pressure
2024-04-03 02:00:00,0.72,0.92,10.6,124,953.5
2024-04-03 03:00:00,0.78,0.64,12.2,140,954.3
2024-04-03 04:00:00,0.36,0.32,12.7,124,954.0
2024-04-03 05:00:00,0.99,0.78,17.2,315,954.8
2024-04-03 06:00:00,2.15,1.75,17.7,292,954.5
2024-04-03 07:00:00,3.67,3.04,18.1,281,954.2
2024-04-03 08:00:00,5.38,4.26,19.6,280,953.8
2024-04-03 09:00:00,6.66,5.25,19.7,278,953.4
2024-04-03 10:00:00,7.26,5.64,18.7,277,953.0
2024-04-03 11:00:00,8.18,6.12,18.3,282,953.0
2024-04-03 12:00:00,8.43,5.89,17.8,280,953.6
2024-04-03 13:00:00,8.1,4.8,17.5,271,954.2
2024-04-03 14:00:00,8.03,4.3,13.7,265,954.2
2024-04-03 15:00:00,7.21,3.57,13.1,267,954.5
2024-04-03 16:00:00,6.3,3.01,12.7,268,954.7
2024-04-03 17:00:00,6.08,3.0,10.4,261,954.2
2024-04-03 18:00:00,6.52,3.11,10.5,249,954.5
2024-04-03 19:00:00,6.72,3.05,10.7,247,954.9
2024-04-03 20:00:00,6.32,2.68,8.8,252,954.4
2024-04-03 21:00:00,5.89,2.42,8.5,255,954.4
2024-04-03 22:00:00,5.22,2.21,7.6,258,953.7
2024-04-03 23:00:00,4.71,1.88,7.2,258,953.6
2024-04-04 00:00:00,3.89,1.36,6.9,252,954.2
2024-04-04 01:00:00,2.31,0.72,6.8,252,954.5
2024-04-04 02:00:00,0.5,0.63,11.1,217,956.2
2024-04-04 03:00:00,1.4,1.2,12.2,86,956.3
2024-04-04 04:00:00,2.62,2.12,12.2,83,956.0
2024-04-04 05:00:00,3.14,2.65,16.0,81,956.1
2024-04-04 06:00:00,3.4,2.91,16.5,76,955.7
2024-04-04 07:00:00,3.57,2.94,16.8,72,954.6
2024-04-04 08:00:00,3.51,2.88,19.2,70,954.5
2024-04-04 09:00:00,3.04,2.53,19.7,73,953.9
2024-04-04 10:00:00,2.12,1.71,19.5,71,952.9
2024-04-04 11:00:00,1.75,1.53,19.4,59,953.3
2024-04-04 12:00:00,1.7,1.08,19.2,50,953.3
2024-04-04 13:00:00,1.49,1.25,18.1,48,953.6
2024-04-04 14:00:00,1.57,1.06,14.4,63,953.1
2024-04-04 15:00:00,2.43,1.61,14.8,81,953.7
2024-04-04 16:00:00,3.71,2.57,15.0,87,953.6
2024-04-04 17:00:00,4.8,2.35,11.4,88,952.7
2024-04-04 18:00:00,5.31,2.24,9.9,87,952.4
2024-04-04 19:00:00,5.32,2.26,9.8,86,952.1
2024-04-04 20:00:00,5.62,2.12,8.3,85,951.6
2024-04-04 21:00:00,6.34,2.61,8.6,84,951.4
2024-04-04 22:00:00,6.9,2.94,8.5,92,951.0
2024-04-04 23:00:00,6.5,2.7,8.2,90,951.0
2024-04-05 00:00:00,6.81,2.9,8.0,87,951.5
2024-04-05 01:00:00,7.1,3.31,8.0,89,951.8
2024-04-05 02:00:00,7.13,3.92,13.1,95,953.1
2024-04-05 03:00:00,7.1,5.2,13.4,91,952.8
2024-04-05 04:00:00,8.31,6.21,13.9,87,952.4
2024-04-05 05:00:00,8.73,6.63,19.4,85,952.7
2024-04-05 06:00:00,8.84,6.73,20.1,85,952.1
2024-04-05 07:00:00,8.33,6.43,20.7,85,951.4
2024-04-05 08:00:00,7.22,5.62,22.9,85,951.2
2024-04-05 09:00:00,5.94,4.65,23.3,83,950.8
2024-04-05 10:00:00,4.32,3.52,22.7,85,950.1
2024-04-05 11:00:00,3.19,2.52,22.8,58,949.7
2024-04-05 12:00:00,2.11,1.22,22.9,31,950.1
2024-04-05 13:00:00,1.06,1.14,20.7,319,950.0
2024-04-05 14:00:00,3.6,1.82,15.0,270,949.4
2024-04-05 15:00:00,6.0,2.83,16.7,270,950.8
2024-04-05 16:00:00,7.2,3.52,16.5,260,951.3
2024-04-05 17:00:00,7.04,3.42,14.2,259,951.1
2024-04-05 18:00:00,6.55,3.13,14.1,258,951.4
2024-04-05 19:00:00,5.82,2.66,13.7,258,951.5
2024-04-05 20:00:00,4.85,2.0,12.0,248,950.8
2024-04-05 21:00:00,2.55,1.41,11.9,225,950.4
2024-04-05 22:00:00,1.22,1.22,10.5,189,948.8
2024-04-05 23:00:00,0.81,1.0,9.5,150,948.8
2024-04-06 00:00:00,0.81,0.81,8.7,150,948.4
2024-04-06 01:00:00,1.52,1.04,8.7,113,948.7
2024-04-06 02:00:00,2.72,1.56,14.6,107,949.9
2024-04-06 03:00:00,3.31,2.41,16.1,95,950.2
2024-04-06 04:00:00,4.71,3.71,16.0,86,949.7
2024-04-06 05:00:00,4.95,3.95,20.4,82,949.9
2024-04-06 06:00:00,5.3,4.28,20.7,79,948.8
2024-04-06 07:00:00,5.16,4.26,21.0,81,947.9
2024-04-06 08:00:00,4.65,3.75,23.4,81,947.3
2024-04-06 09:00:00,3.93,3.2,23.9,75,947.2
2024-04-06 10:00:00,2.02,1.75,23.0,57,946.3
2024-04-06 11:00:00,1.12,0.89,23.0,27,946.6
2024-04-06 12:00:00,2.12,1.46,23.7,289,947.4
2024-04-06 13:00:00,5.5,2.92,23.3,270,947.9
2024-04-06 14:00:00,8.27,4.69,18.1,262,948.4
2024-04-06 15:00:00,10.02,5.97,18.0,258,949.9
2024-04-06 16:00:00,11.02,6.84,17.5,258,951.5
2024-04-06 17:00:00,10.9,6.94,15.1,259,952.0
2024-04-06 18:00:00,10.42,6.4,14.3,261,952.7
2024-04-06 19:00:00,10.79,6.48,13.8,259,953.5
2024-04-06 20:00:00,11.23,6.77,12.5,256,953.9
2024-04-06 21:00:00,11.11,6.83,12.1,254,954.5
2024-04-06 22:00:00,10.07,6.2,10.9,254,954.4
2024-04-06 23:00:00,9.56,5.82,10.9,257,954.3
2024-04-07 00:00:00,9.32,5.63,10.9,258,955.4
2024-04-07 01:00:00,9.14,5.63,10.6,257,955.7
2024-04-07 02:00:00,9.0,5.76,11.1,255,956.9
2024-04-07 03:00:00,9.07,5.89,10.7,256,957.5
2024-04-07 04:00:00,8.93,6.2,10.8,260,958.2
2024-04-07 05:00:00,8.46,5.94,12.3,263,959.1
2024-04-07 06:00:00,8.24,5.93,12.8,264,959.4
2024-04-07 07:00:00,7.71,5.71,12.9,267,959.4
2024-04-07 08:00:00,7.0,5.3,14.5,269,959.5
2024-04-07 09:00:00,5.92,4.52,15.2,275,959.0
2024-04-07 10:00:00,4.28,3.26,13.9,259,958.0
2024-04-07 11:00:00,3.49,2.67,14.7,257,957.7
2024-04-07 12:00:00,3.01,2.28,14.8,249,958.2
2024-04-07 13:00:00,2.77,1.91,14.4,229,958.1
2024-04-07 14:00:00,1.58,0.78,10.7,252,957.7
2024-04-07 15:00:00,0.51,0.22,10.5,259,958.3
2024-04-07 16:00:00,0.76,1.17,11.1,157,958.5
2024-04-07 17:00:00,1.53,1.56,9.7,122,957.9
2024-04-07 18:00:00,3.04,1.89,9.7,99,957.6
2024-04-07 19:00:00,4.81,2.09,9.3,94,957.6
2024-04-07 20:00:00,6.3,2.82,8.4,90,957.3
2024-04-07 21:00:00,6.8,3.2,8.9,89,957.0
2024-04-07 22:00:00,7.3,3.6,8.0,88,956.2
2024-04-07 23:00:00,6.68,3.16,7.5,99,956.4
2024-04-08 00:00:00,6.54,3.14,7.4,96,956.7
2024-04-08 01:00:00,6.83,3.54,7.4,95,956.8
2024-04-08 02:00:00,6.72,3.71,12.3,94,957.9
2024-04-08 03:00:00,6.81,5.0,12.3,87,957.6
2024-04-08 04:00:00,7.71,5.91,12.4,88,957.1
2024-04-08 05:00:00,8.2,6.3,16.8,89,957.5
2024-04-08 06:00:00,7.9,6.1,17.5,90,956.5
2024-04-08 07:00:00,7.2,5.7,18.2,90,955.5
2024-04-08 08:00:00,6.31,5.01,20.5,87,954.8
2024-04-08 09:00:00,5.32,4.33,20.8,85,954.2
2024-04-08 10:00:00,5.51,4.4,21.0,87,953.7
2024-04-08 11:00:00,5.1,4.0,21.2,88,953.4
2024-04-08 12:00:00,4.52,3.22,21.5,85,953.0
2024-04-08 13:00:00,4.57,2.06,20.2,80,952.7
2024-04-08 14:00:00,4.91,2.3,15.5,86,952.1
2024-04-08 15:00:00,5.04,2.14,15.7,97,952.3
2024-04-08 16:00:00,4.94,2.14,16.1,97,952.4
2024-04-08 17:00:00,5.1,2.2,14.0,88,951.3
2024-04-08 18:00:00,5.76,2.4,13.5,82,951.0
2024-04-08 19:00:00,5.94,2.4,12.9,83,950.4
2024-04-08 20:00:00,5.61,2.18,11.7,93,949.8
2024-04-08 21:00:00,4.95,1.97,11.4,98,948.9
2024-04-08 22:00:00,5.56,2.38,9.9,98,948.1
2024-04-08 23:00:00,5.08,2.01,9.7,100,947.9
2024-04-09 00:00:00,4.53,2.15,9.7,84,947.7
2024-04-09 01:00:00,4.05,1.39,10.9,74,948.7
2024-04-09 02:00:00,2.2,0.85,15.4,93,949.7
2024-04-09 03:00:00,1.33,1.33,16.1,257,950.1
2024-04-09 04:00:00,3.1,2.6,16.3,272,950.0
2024-04-09 05:00:00,4.64,3.82,18.8,277,950.6
2024-04-09 06:00:00,6.69,5.26,19.5,279,950.6
2024-04-09 07:00:00,8.75,6.81,19.5,281,950.8
2024-04-09 08:00:00,10.28,7.79,18.3,283,950.8
2024-04-09 09:00:00,11.76,8.7,17.2,288,951.4
2024-04-09 10:00:00,13.3,9.57,12.5,282,952.4
2024-04-09 11:00:00,13.53,9.21,10.9,274,954.9
2024-04-09 12:00:00,13.4,9.0,10.2,271,956.6
2024-04-09 13:00:00,13.11,8.61,10.1,268,958.0
2024-04-09 14:00:00,11.46,7.45,8.5,264,958.8
2024-04-09 15:00:00,9.22,5.82,9.1,266,959.5
2024-04-09 16:00:00,8.71,5.0,9.2,272,959.8
2024-04-09 17:00:00,7.31,3.95,8.2,267,959.6
2024-04-09 18:00:00,5.85,2.69,7.7,262,959.6
2024-04-09 19:00:00,4.59,2.19,7.3,254,959.3
2024-04-09 20:00:00,3.69,1.84,6.3,237,958.7
2024-04-09 21:00:00,2.76,1.55,5.7,224,957.8
2024-04-09 22:00:00,1.92,1.32,5.0,208,956.9
2024-04-09 23:00:00,1.12,1.0,4.7,190,956.7
2024-04-10 00:00:00,0.36,0.82,4.9,146,956.5
2024-04-10 01:00:00,1.17,1.33,5.1,121,956.9
2024-04-10 02:00:00,1.42,1.26,10.2,129,958.4
2024-04-10 03:00:00,1.92,1.49,11.8,129,958.4
2024-04-10 04:00:00,1.75,1.43,12.9,121,958.2
2024-04-10 05:00:00,1.41,1.24,14.7,82,958.4
2024-04-10 06:00:00,1.49,1.27,15.0,48,957.7
2024-04-10 07:00:00,0.94,0.86,15.4,32,957.2
2024-04-10 08:00:00,1.08,1.04,16.4,338,956.9
2024-04-10 09:00:00,2.13,1.78,17.1,319,956.2
2024-04-10 10:00:00,2.2,1.9,16.6,3,955.6
2024-04-10 11:00:00,2.12,1.73,16.4,352,955.3
2024-04-10 12:00:00,2.06,1.61,16.1,331,955.2
2024-04-10 13:00:00,1.27,1.13,16.4,315,955.3
2024-04-10 14:00:00,0.81,0.86,14.9,330,955.0
2024-04-10 15:00:00,0.41,0.28,14.8,76,955.1
2024-04-10 16:00:00,1.02,0.67,15.0,79,954.8
2024-04-10 17:00:00,1.7,1.28,13.6,87,954.2
2024-04-10 18:00:00,1.63,1.22,12.4,101,953.7
2024-04-10 19:00:00,1.34,1.17,12.0,117,953.2
2024-04-10 20:00:00,1.03,0.95,11.3,119,952.8
2024-04-10 21:00:00,1.14,0.85,11.3,105,951.9
2024-04-10 22:00:00,2.35,1.5,10.4,102,951.8
2024-04-10 23:00:00,3.05,1.63,10.4,113,951.1
2024-04-11 00:00:00,3.18,1.64,10.2,103,950.9
2024-04-11 01:00:00,4.0,1.88,10.4,90,951.4
2024-04-11 02:00:00,3.9,2.21,14.1,89,951.9
2024-04-11 03:00:00,3.6,2.81,13.9,88,951.7
2024-04-11 04:00:00,3.52,2.83,14.4,83,951.5
2024-04-11 05:00:00,3.16,2.57,18.3,79,951.7
2024-04-11 06:00:00,2.4,2.12,19.0,73,950.8
2024-04-11 07:00:00,1.66,1.44,19.7,57,950.2
2024-04-11 08:00:00,0.82,0.73,21.5,14,949.9
2024-04-11 09:00:00,1.22,1.06,22.0,305,949.2
2024-04-11 10:00:00,1.0,0.9,21.9,360,947.9
2024-04-11 11:00:00,0.45,0.42,22.1,297,947.6
2024-04-11 12:00:00,0.71,0.5,21.9,262,947.4
2024-04-11 13:00:00,0.85,0.85,21.3,291,947.0
2024-04-11 14:00:00,0.41,0.54,15.6,284,946.2
2024-04-11 15:00:00,0.32,0.4,16.8,198,946.3
2024-04-11 16:00:00,0.71,0.8,15.5,172,946.1
2024-04-11 17:00:00,0.63,0.81,12.9,162,945.2
2024-04-11 18:00:00,0.54,0.76,12.4,112,944.7
2024-04-11 19:00:00,0.98,1.08,12.4,114,944.2
2024-04-11 20:00:00,0.78,0.82,12.5,130,943.9
2024-04-11 21:00:00,0.4,0.81,13.0,180,943.9
2024-04-11 22:00:00,0.89,1.32,11.2,243,944.4
2024-04-11 23:00:00,3.27,2.02,12.2,247,944.8
2024-04-12 00:00:00,7.37,3.7,13.2,262,945.1
2024-04-12 01:00:00,9.53,5.5,12.3,274,946.9
2024-04-12 02:00:00,10.6,6.8,10.7,271,948.8
2024-04-12 03:00:00,10.98,7.35,9.8,260,950.9
2024-04-12 04:00:00,11.21,7.78,9.8,262,952.4
2024-04-12 05:00:00,10.61,7.6,12.1,273,953.8
2024-04-12 06:00:00,9.24,6.89,12.2,280,953.7
2024-04-12 07:00:00,8.58,6.46,12.5,278,952.8
2024-04-12 08:00:00,8.12,6.21,15.5,274,953.0
2024-04-12 09:00:00,8.22,6.32,15.7,274,951.8
2024-04-12 10:00:00,8.77,6.63,15.5,281,949.8
2024-04-12 11:00:00,8.08,6.02,15.5,282,949.6
2024-04-12 12:00:00,7.44,5.42,15.6,276,949.4
2024-04-12 13:00:00,7.55,4.57,15.8,263,949.5
2024-04-12 14:00:00,7.35,3.92,12.3,255,948.9
2024-04-12 15:00:00,6.55,3.27,12.1,251,948.9
2024-04-12 16:00:00,5.41,2.42,11.6,254,948.7
2024-04-12 17:00:00,3.86,1.53,8.7,253,947.9
2024-04-12 18:00:00,2.51,1.3,8.4,247,947.6
2024-04-12 19:00:00,1.13,1.1,8.4,225,947.4
2024-04-12 20:00:00,0.51,0.85,7.9,169,947.3
2024-04-12 21:00:00,0.95,0.57,8.1,72,947.2
2024-04-12 22:00:00,1.73,1.08,7.7,100,947.7
2024-04-12 23:00:00,3.4,1.55,7.1,88,946.7
2024-04-13 00:00:00,5.9,2.72,7.2,79,946.7
2024-04-13 01:00:00,6.53,3.21,8.3,85,947.5
2024-04-13 02:00:00,5.4,2.9,11.5,91,948.1
2024-04-13 03:00:00,4.3,3.2,11.7,90,947.6
2024-04-13 04:00:00,4.41,3.51,12.4,86,947.4
2024-04-13 05:00:00,4.13,3.22,16.9,83,947.8
2024-04-13 06:00:00,3.67,2.94,16.9,79,947.0
2024-04-13 07:00:00,2.98,2.47,17.3,76,946.2
2024-04-13 08:00:00,1.77,1.49,19.8,74,946.1
2024-04-13 09:00:00,0.51,0.41,20.0,349,945.6
2024-04-13 10:00:00,1.04,0.85,19.3,253,944.8
2024-04-13 11:00:00,2.14,1.75,19.3,259,944.9
2024-04-13 12:00:00,3.22,2.28,19.2,244,945.4
2024-04-13 13:00:00,3.98,2.16,18.9,245,945.4
2024-04-13 14:00:00,4.65,2.34,15.8,245,945.4
2024-04-13 15:00:00,4.12,1.92,15.5,241,946.1
2024-04-13 16:00:00,3.16,1.48,15.0,235,946.2
2024-04-13 17:00:00,2.44,1.39,12.8,235,945.8
2024-04-13 18:00:00,2.08,0.92,12.5,235,945.9
2024-04-13 19:00:00,1.75,0.95,12.6,239,945.8
2024-04-13 20:00:00,1.63,0.89,11.9,259,945.6
2024-04-13 21:00:00,1.92,0.94,11.8,261,945.6
2024-04-13 22:00:00,2.77,1.61,11.5,244,946.2
2024-04-13 23:00:00,3.11,1.43,11.7,237,946.9
2024-04-14 00:00:00,3.86,1.63,11.9,253,947.3
2024-04-14 01:00:00,4.37,2.02,12.6,254,948.6
2024-04-14 02:00:00,4.88,2.62,15.5,259,949.7
2024-04-14 03:00:00,4.64,3.16,14.8,263,950.2
2024-04-14 04:00:00,4.51,3.31,15.5,266,951.0
2024-04-14 05:00:00,4.14,3.14,18.0,262,952.0
2024-04-14 06:00:00,3.54,2.84,18.3,262,951.8
2024-04-14 07:00:00,2.6,2.18,18.6,254,951.6
2024-04-14 08:00:00,1.92,1.56,20.7,231,951.6
2024-04-14 09:00:00,1.44,1.22,20.7,214,950.9
2024-04-14 10:00:00,0.76,0.67,21.3,113,950.6
2024-04-14 11:00:00,1.44,1.22,21.5,124,950.1
2024-04-14 12:00:00,1.89,1.53,21.6,122,950.3
2024-04-14 13:00:00,1.97,1.68,22.4,114,950.5
2024-04-14 14:00:00,2.81,2.31,18.7,94,950.1
2024-04-14 15:00:00,4.61,2.3,16.4,86,950.5
2024-04-14 16:00:00,5.63,2.63,16.9,96,951.0
2024-04-14 17:00:00,6.03,2.82,15.2,96,950.4
2024-04-14 18:00:00,6.2,2.9,15.2,92,950.1
2024-04-14 19:00:00,6.3,2.9,15.1,90,950.3
2024-04-14 20:00:00,6.1,2.8,13.6,89,949.6
2024-04-14 21:00:00,5.61,2.41,13.5,94,949.7
2024-04-14 22:00:00,5.82,2.73,12.2,106,949.7
2024-04-14 23:00:00,5.07,2.25,12.1,105,949.6
2024-04-15 00:00:00,4.5,1.87,12.1,93,949.2
2024-04-15 01:00:00,5.01,2.42,12.5,87,949.6
2024-04-15 02:00:00,5.1,2.9,16.6,89,950.4
2024-04-15 03:00:00,5.3,4.0,16.5,88,949.8
2024-04-15 04:00:00,6.0,4.6,17.0,88,949.3
2024-04-15 05:00:00,6.4,5.0,21.5,89,949.5
2024-04-15 06:00:00,7.16,5.54,21.8,83,948.2
2024-04-15 07:00:00,6.15,4.84,22.9,83,947.6
2024-04-15 08:00:00,4.65,3.75,25.2,81,947.6
2024-04-15 09:00:00,4.14,3.34,25.8,82,946.3
2024-04-15 10:00:00,3.65,2.93,24.6,81,945.2
2024-04-15 11:00:00,1.55,1.26,24.7,105,944.9
2024-04-15 12:00:00,1.89,1.5,25.1,238,945.6
2024-04-15 13:00:00,5.32,2.82,25.1,254,945.7
2024-04-15 14:00:00,7.56,3.99,21.2,252,945.5
2024-04-15 15:00:00,7.85,4.02,20.6,248,946.1
2024-04-15 16:00:00,7.22,3.53,20.1,248,946.5
2024-04-15 17:00:00,7.12,3.4,18.3,250,946.4
2024-04-15 18:00:00,6.5,3.0,17.9,247,946.2
2024-04-15 19:00:00,6.35,2.94,17.5,242,946.7
2024-04-15 20:00:00,6.48,3.05,16.3,243,946.1
2024-04-15 21:00:00,6.71,3.22,15.9,245,946.3
2024-04-15 22:00:00,6.32,3.0,16.6,247,947.2
2024-04-15 23:00:00,5.77,2.82,16.2,256,947.5
2024-04-16 00:00:00,6.65,3.49,16.0,249,948.4
2024-04-16 01:00:00,8.26,4.74,15.9,253,949.3
2024-04-16 02:00:00,9.9,6.06,16.0,258,949.9
2024-04-16 03:00:00,10.89,7.47,15.2,259,950.7
2024-04-16 04:00:00,10.87,7.67,15.2,264,951.6
2024-04-16 05:00:00,10.52,7.52,16.0,266,952.6
2024-04-16 06:00:00,10.51,7.5,15.9,273,953.0
2024-04-16 07:00:00,10.18,7.41,16.0,281,953.4
2024-04-16 08:00:00,9.56,6.96,16.1,283,953.9
2024-04-16 09:00:00,9.71,6.91,16.3,282,954.3
2024-04-16 10:00:00,10.61,7.5,15.4,272,954.4
2024-04-16 11:00:00,11.52,7.92,15.2,267,955.4
2024-04-16 12:00:00,11.31,7.61,14.7,262,956.2
2024-04-16 13:00:00,11.72,7.16,14.4,262,956.9
2024-04-16 14:00:00,11.75,7.28,13.5,261,957.4
2024-04-16 15:00:00,11.43,6.96,13.2,261,958.3
2024-04-16 16:00:00,11.0,6.63,13.1,262,959.1
2024-04-16 17:00:00,10.37,6.3,12.5,263,958.9
2024-04-16 18:00:00,9.87,6.0,12.5,263,959.1
2024-04-16 19:00:00,9.46,5.59,12.4,263,959.3
2024-04-16 20:00:00,8.83,5.15,11.9,265,958.9
2024-04-16 21:00:00,8.12,4.65,11.9,266,958.7
2024-04-16 22:00:00,7.5,4.22,11.6,270,958.1
2024-04-16 23:00:00,6.94,3.88,11.6,264,958.1
2024-04-17 00:00:00,6.79,3.74,11.7,261,958.4
2024-04-17 01:00:00,6.4,3.61,11.6,260,958.9
2024-04-17 02:00:00,6.0,3.42,12.8,259,959.4
2024-04-17 03:00:00,5.76,3.67,13.2,262,959.4
2024-04-17 04:00:00,5.64,3.95,13.8,263,959.8
2024-04-17 05:00:00,5.62,4.13,16.5,265,960.3
2024-04-17 06:00:00,5.51,4.02,16.9,266,959.8
2024-04-17 07:00:00,5.2,4.0,16.6,269,959.5
2024-04-17 08:00:00,4.8,3.7,18.1,271,959.4
2024-04-17 09:00:00,4.4,3.4,18.3,271,959.0
2024-04-17 10:00:00,3.64,2.94,17.9,286,957.9
2024-04-17 11:00:00,3.58,2.79,17.9,293,957.9
2024-04-17 12:00:00,2.92,2.21,18.2,276,958.1
2024-04-17 13:00:00,3.1,1.5,18.2,270,958.4
2024-04-17 14:00:00,3.21,1.9,15.8,274,958.3
2024-04-17 15:00:00,1.55,0.89,15.5,255,958.4
2024-04-17 16:00:00,1.12,1.2,15.5,153,958.6
2024-04-17 17:00:00,1.88,1.66,12.5,115,957.7
2024-04-17 18:00:00,2.24,1.79,12.5,100,957.6
2024-04-17 19:00:00,2.6,1.75,12.9,88,957.4
2024-04-17 20:00:00,2.9,1.25,11.6,88,956.9
2024-04-17 21:00:00,2.93,1.06,11.7,98,956.4
2024-04-17 22:00:00,3.6,1.43,10.2,90,955.9
2024-04-17 23:00:00,3.0,1.5,10.3,92,955.9
2024-04-18 00:00:00,2.33,1.14,9.8,100,955.8
2024-04-18 01:00:00,2.38,1.14,10.7,105,956.3
2024-04-18 02:00:00,2.47,1.36,15.9,104,957.2
2024-04-18 03:00:00,3.1,2.5,15.7,90,956.9
2024-04-18 04:00:00,3.93,3.22,15.6,83,956.8
2024-04-18 05:00:00,4.36,3.57,19.2,81,957.1
2024-04-18 06:00:00,4.59,3.79,19.7,79,956.6
2024-04-18 07:00:00,4.75,3.83,20.0,75,956.1
2024-04-18 08:00:00,4.66,3.74,21.8,75,955.7
2024-04-18 09:00:00,4.26,3.45,22.1,81,955.0
2024-04-18 10:00:00,4.21,3.31,21.8,86,953.9
2024-04-18 11:00:00,3.31,2.71,22.0,95,953.7
2024-04-18 12:00:00,2.8,2.11,22.1,90,954.1
2024-04-18 13:00:00,3.7,1.84,21.3,38,953.8
2024-04-18 14:00:00,3.47,2.55,17.2,49,953.5
2024-04-18 15:00:00,3.58,2.47,15.8,67,953.4
2024-04-18 16:00:00,3.89,2.43,16.2,72,953.6
2024-04-18 17:00:00,4.26,1.91,14.6,81,952.8
2024-04-18 18:00:00,4.71,1.87,14.9,86,952.9
2024-04-18 19:00:00,5.0,1.9,14.6,91,952.7
2024-04-18 20:00:00,5.21,2.02,13.2,93,952.1
2024-04-18 21:00:00,5.41,2.25,13.4,93,951.8
2024-04-18 22:00:00,6.3,2.79,13.0,92,951.4
2024-04-18 23:00:00,6.93,3.2,12.8,95,951.8
2024-04-19 00:00:00,7.41,3.55,12.6,93,951.4
2024-04-19 01:00:00,7.7,4.0,12.2,90,951.4
2024-04-19 02:00:00,7.3,4.4,17.3,88,952.5
2024-04-19 03:00:00,7.71,5.61,17.3,88,952.3
2024-04-19 04:00:00,8.61,6.42,17.2,87,951.8
2024-04-19 05:00:00,9.24,6.95,21.8,84,952.3
2024-04-19 06:00:00,9.28,7.06,22.4,83,951.5
2024-04-19 07:00:00,9.17,6.96,22.9,83,950.5
2024-04-19 08:00:00,8.86,6.75,25.2,84,950.2
2024-04-19 09:00:00,8.36,6.35,25.6,83,949.2
2024-04-19 10:00:00,8.43,6.33,25.3,85,948.5
2024-04-19 11:00:00,7.76,5.76,25.4,83,948.1
2024-04-19 12:00:00,7.0,4.79,25.1,80,947.8
2024-04-19 13:00:00,5.79,2.86,24.5,80,947.6
2024-04-19 14:00:00,5.46,2.33,18.6,82,946.5
2024-04-19 15:00:00,5.12,2.31,18.0,86,946.4
